Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CODIL",,"Commelina dianthifolia Delile var. longispatha (Torr.) Brashier",birdbill dayflower
"CAGI",,"Caesalpinia gilliesii (Wall. ex Hook.) Wall. ex D. Dietr.",bird-of-paradise shrub
"LOCOC5",,"Lotus corniculatus L. var. corniculatus ",bird's-foot trefoil
"LOCO6",,"Lotus corniculatus L.",bird's-foot trefoil
"ESVIB",,"Escobaria vivipara (Nutt.) Buxbaum var. bisbeeana (Orcutt) D.R. Hunt",Bisbee spinystar
"ASEP",,"Astragalus episcopus S. Watson",bishop's milkvetch
"ASEPE",,"Astragalus episcopus S. Watson var. episcopus ",bishop's milkvetch
"PREM",,"Prunus emarginata (Douglas ex Hook.) D. Dietr.",bitter cherry
"PREME",,"Prunus emarginata (Douglas ex Hook.) D. Dietr. var. emarginata ",bitter cherry
"RUOB",,"Rumex obtusifolius L.",bitter dock
"ERAC2",,"Erigeron acris L.",bitter fleabane
"ERACD2",,"Erigeron acris L. ssp. debilis (A. Gray) Piper",bitter fleabane
"PAAM2",,"Panicum amarum Elliott",bitter panicgrass
"PAAMA3",,"Panicum amarum Elliott var. amarum ",bitter panicgrass
"HYOD",,"Hymenoxys odorata DC.",bitter rubberweed
"PACA34",,"Packera cardamine (Greene) W.A. Weber & Á. Löve",bittercress ragwort
"POCOC2",,"Polygonum convolvulus L. var. convolvulus ",black bindweed
"POCO10",,"Polygonum convolvulus L.",black bindweed
"PRSE2",,"Prunus serotina Ehrh.",black cherry
"PRSER2",,"Prunus serotina Ehrh. var. rufula (Wooton & Standl.) McVaugh",black cherry
"PRSEV",,"Prunus serotina Ehrh. var. virens (Wooton & Standl.) McVaugh",black cherry
"PRVIM",,"Prunus virginiana L. var. melanocarpa (A. Nelson) Sarg.",black chokecherry
"SANI4",,"Sambucus nigra L.",black elderberry
"BOER4",,"Bouteloua eriopoda (Torr.) Torr.",black grama
"HYNI",,"Hyoscyamus niger L.",black henbane
"ROPS",,"Robinia pseudoacacia L.",black locust
"MELU",,"Medicago lupulina L.",black medick
"BRNI",,"Brassica nigra (L.) W.D.J. Koch",black mustard
"SONI",,"Solanum nigrum L.",black nightshade
"DAFR2",,"Dalea frutescens A. Gray",black prairie clover
"ARNO4",,"Artemisia nova A. Nelson",black sagebrush
"CANO3",,"Carex nova L.H. Bailey",black sedge
"JUNI",,"Juglans nigra L.",black walnut
"CAAL6",,"Carex albonigra Mack.",blackandwhite sedge
"RUHI2",,"Rudbeckia hirta L.",blackeyed Susan
"RUHIP",,"Rudbeckia hirta L. var. pulcherrima Farw.",blackeyed Susan
"ERME2",,"Erigeron melanocephalus (A. Nelson) A. Nelson",blackhead fleabane
"CAEL3",,"Carex elynoides T. Holm",blackroot sedge
"EUBI4",,"Euphorbia bilobata Engelm.",blackseed spurge
"ASRE",,"Asplenium resiliens Kunze",blackstem spleenwort
"SILAA3",,"Silene latifolia Poir. ssp. alba (Mill.) Greuter & Burdet",bladder campion
"SILA21",,"Silene latifolia Poir.",bladder campion
"COAR6",,"Colutea arborescens L.",bladder senna
"HECR3",,"Herissantia crispa (L.) Briz.",bladdermallow
"GAAR",,"Gaillardia aristata Pursh",blanketflower
"SIMA3",,"Silybum marianum (L.) Gaertn.",blessed milkthistle
"CHCA4",,"Chenopodium capitatum (L.) Asch.",blite goosefoot
"REFL",,"Redfieldia flexuosa (Thurb.) Vasey",blowout grass
"SANIC5",,"Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli",blue elderberry
"BOGR2",,"Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",blue grama
"LATA",,"Lactuca tatarica (L.) C.A. Mey.",blue lettuce
"LATAP",,"Lactuca tatarica (L.) C.A. Mey. var. pulchella (Pursh) Breitung",blue lettuce
"POBA",,"Polygala barbeyana Chod.",blue milkwort
"HELI2",,"Heteranthera limosa (Sw.) Willd.",blue mudplantain
"OXDES",,"Oxytropis deflexa (Pall.) DC. var. sericea Torr. & A. Gray",blue nodding locoweed
"PAAN4",,"Panicum antidotale Retz.",blue panicum
"MOWR",,"Monnina wrightii A. Gray",blue pygmyflower
"SCLA2",,"Scutellaria lateriflora L.",blue skullcap
"SCLAL2",,"Scutellaria lateriflora L. var. lateriflora ",blue skullcap
"PIPU",,"Picea pungens Engelm.",blue spruce
"ARPUN",,"Aristida purpurea Nutt. var. nealleyi (Vasey) Allred",blue threeawn
"ELGL",,"Elymus glaucus Buckley",blue wildrye
"ELGLG",,"Elymus glaucus Buckley ssp. glaucus ",blue wildrye
"CARO2",,"Campanula rotundifolia L.",bluebell bellflower
"CLPI",,"Clematis pitcheri Torr. & A. Gray",bluebill
"CLPID",,"Clematis pitcheri Torr. & A. Gray var. dictyota (Greene) Dennis",bluebill
"CLPIP",,"Clematis pitcheri Torr. & A. Gray var. pitcheri ",bluebill
"LUPA3",,"Lupinus palmeri S. Watson",bluebonnet lupine
"GIAC4",,"Giliastrum acerosum (A. Gray) Rydb.",bluebowls
"GIRI3",,"Giliastrum rigidulum (Benth.) Rydb.",bluebowls
"PSSP6",,"Pseudoroegneria spicata (Pursh) Á. Löve",bluebunch wheatgrass
"PSSPS",,"Pseudoroegneria spicata (Pursh) Á. Löve ssp. spicata ",bluebunch wheatgrass
"DICA14",,"Dichelostemma capitatum (Benth.) Alph. Wood",bluedicks
"DICAC5",,"Dichelostemma capitatum (Benth.) Alph. Wood ssp. capitatum ",bluedicks
"DICAP",,"Dichelostemma capitatum (Benth.) Alph. Wood ssp. pauciflorum (Torr.) G. Keator",bluedicks
"GICA5",,"Gilia capitata Sims",bluehead gilia
"GICAC3",,"Gilia capitata Sims ssp. capitata ",bluehead gilia
"CACA4",,"Calamagrostis canadensis (Michx.) P. Beauv.",bluejoint
"CACAC10",,"Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis ",bluejoint
"ERAC7",,"Erigeron acomanus Spellenb. & P. Knight",bluewater fleabane
"DRHEB2",,"Draba helleriana Greene var. blumeri C.L. Hitchc.",Blumer's draba
"ELOB2",,"Eleocharis obtusa (Willd.) Schult.",blunt spikerush
"DEOB",,"Descurainia obtusa (Greene) O.E. Schulz",blunt tansymustard
"DEOBA",,"Descurainia obtusa (Greene) O.E. Schulz ssp. adenophora (Wooton & Standl.) Detling",blunt tansymustard
"DEOBO",,"Descurainia obtusa (Greene) O.E. Schulz ssp. obtusa ",blunt tansymustard
"MOLA6",,"Moehringia lateriflora (L.) Fenzl",bluntleaf sandwort
"SEMU",,"Selaginella mutica D.C. Eaton ex Underw.",bluntleaf spikemoss
"SEMUL",,"Selaginella mutica D.C. Eaton ex Underw. var. limitanea Weath.",bluntleaf spikemoss
"SEMUM",,"Selaginella mutica D.C. Eaton ex Underw. var. mutica ",bluntleaf spikemoss
"ROCU2",,"Rorippa curvipes Greene",bluntleaf yellowcress
"ROCUC",,"Rorippa curvipes Greene var. curvipes ",bluntleaf yellowcress
"ROCUT",,"Rorippa curvipes Greene var. truncata (Jeps.) Rollins",bluntleaf yellowcress
"DEOB2",,"Desmanthus obtusus S. Watson",bluntpod bundleflower
"BAPE",,"Bahia pedata A. Gray",bluntscale bahia
"OSDE",,"Osmorhiza depauperata Phil.",bluntseed sweetroot
"PUPA",,"Puccinellia parishii Hitchc.",bog alkaligrass
"EPLE2",,"Epilobium leptophyllum Raf.",bog willowherb
"ROPA2",,"Rorippa palustris (L.) Besser",bog yellowcress
"ABBO",,"Abronia bolackii N.D. Atwood, S.L. Welsh & K.D. Heil",Bolack's sand verbena
"CABO2",,"Carex bolanderi Olney",Bolander's sedge
"PHBO3",,"Phoradendron bolleanum (Seem.) Eichl.",Bollean mistletoe
"LABR",,"Lathyrus brachycalyx Rydb.",Bonneville pea
"SABO2",,"Salix boothii Dorn",Booth's willow
"PIDI3",,"Pinus discolor D.K. Bailey & Hawksw.",border pinyon
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"SAOF4",,"Saponaria officinalis L.",bouncingbet
"LERAB2",,"Lepidium ramosissimum A. Nelson var. bourgeauanum (Thell.) Rollins",Bourgeau's pepperweed
"ACNE2",,"Acer negundo L.",boxelder
"ACNEI2",,"Acer negundo L. var. interius (Britton) Sarg.",boxelder
"ACNET",,"Acer negundo L. var. texanum Pax",boxelder
"ASBR",,"Asclepias brachystephana Engelm. ex Torr.",bract milkweed
"GAMI",,"Galium microphyllum A. Gray",bracted bedstraw
"PEBR",,"Pedicularis bracteosa Benth.",bracted lousewort
"MENU",,"Mentzelia nuda (Pursh) Torr. & A. Gray",bractless blazingstar
"MENUS",,"Mentzelia nuda (Pursh) Torr. & A. Gray var. stricta (Osterh.) Harrington",bractless blazingstar
"TRRA5",,"Tragia ramosa Torr.",branched noseburn
"TRBR2",,"Trifolium brandegeei S. Watson",Brandegee's clover
"TEBR",,"Tetraneuris brandegeei (Porter ex A. Gray) K.F. Parker",Brandegee's four-nerve daisy
"COCAB2",,"Corydalis caseana A. Gray ssp. brandegeei (S. Watson) G.B. Ownbey",Brandegee's fumewort
"POBR8",,"Polemonium brandegeei (A. Gray) Greene",Brandegee's Jacob's-ladder
"ASBR5",,"Astragalus brandegeei Porter",Brandegee's milkvetch
"PEGLB",,"Penstemon glaber Pursh var. brandegeei (Porter) Freeman",Brandegee's penstemon
"EGDE",,"Egeria densa Planch.",Brazilian waterweed
"CRFL5",,"Cryptantha flava (A. Nelson) Payson",Brenda's yellow cryptantha
"PERO10",,"Penstemon rostriflorus Kellogg",Bridge penstemon
"VESEH2",,"Veronica serpyllifolia L. ssp. humifusa (Dicks.) Syme",brightblue speedwell
"PREX",,"Prenanthella exigua (A. Gray) Rydb.",brightwhite
"LIAR3",,"Linum aristatum Engelm.",bristle flax
"PIAR",,"Pinus aristata Engelm.",bristlecone pine
"CHCH5",,"Chamaesyce chaetocalyx (Boiss.) Wooton & Standl.",bristlecup sandmat
"CHCHC3",,"Chamaesyce chaetocalyx (Boiss.) Wooton & Standl. var. chaetocalyx ",bristlecup sandmat
"CRSE5",,"Cryptantha setosissima (A. Gray) Payson",bristly cryptantha
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"AMTE3",,"Amsinckia tessellata A. Gray",bristly fiddleneck
"AMTET",,"Amsinckia tessellata A. Gray var. tessellata ",bristly fiddleneck
"ROHI",,"Robinia hispida L.",bristly locust
"ROHIH",,"Robinia hispida L. var. hispida ",bristly locust
"MYAP",,"Myosurus apetalus C. Gay",bristly mousetail
"MYAPM",,"Myosurus apetalus C. Gay var. montanus (G.R. Campb.) Whitemore",bristly mousetail
"NAHI",,"Nama hispidum A. Gray",bristly nama
"SPEC2",,"Spermolepis echinata (Nutt. ex DC.) A. Heller",bristly scaleseed
"LYSE3",,"Lycurus setosus (Nutt.) C.G. Reeder",bristly wolfstail
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"OPFR",,"Opuntia fragilis (Nutt.) Haw.",brittle pricklypear
"SCBR3",,"Scutellaria brittonii Porter",Britton's skullcap
"PEAN4",,"Penstemon angustifolius Nutt. ex Pursh",broadbeard beardtongue
"PEANC",,"Penstemon angustifolius Nutt. ex Pursh var. caudatus (A. Heller) Rydb.",broadbeard beardtongue
"PEANV",,"Penstemon angustifolius Nutt. ex Pursh var. venosus (D.D. Keck) N.H. Holmgren",broadbeard beardtongue
"SPEU",,"Sparganium eurycarpum Engelm.",broadfruit bur-reed
"PEPL",,"Pectocarya platycarpa (Munz & I.M. Johnst.) Munz & I.M. Johnst.",broadfruit combseed
"ARLA8",,"Arnica latifolia Bong.",broadleaf arnica
"SALA2",,"Sagittaria latifolia Willd.",broadleaf arrowhead
"TYLA",,"Typha latifolia L.",broadleaf cattail
"MIDE5",,"Mirabilis decipiens (Standl.) Standl.",broadleaf four o'clock
"EPHE",,"Epipactis helleborine (L.) Crantz",broadleaf helleborine
"LULA4",,"Lupinus latifolius Lindl. ex J. Agardh",broadleaf lupine
"LULAL",,"Lupinus latifolius Lindl. ex J. Agardh ssp. leucanthus (Rydb.) Kenney & D. Dunn",broadleaf lupine
"ASLA4",,"Asclepias latifolia (Torr.) Raf.",broadleaf milkweed
"OXLA6",,"Oxalis latifolia Kunth",broadleaf woodsorrel
"LELA2",,"Lepidium latifolium L.",broadleaved pepperweed
"CALA76",,"Carex lativena S.D. Jones & G.D. Jones",broadvein sedge
"VUBR",,"Vulpia bromoides (L.) Gray",brome fescue
"PORI3",,"Potentilla rivalis Nutt.",brook cinquefoil
"SAOD2",,"Saxifraga odontoloma Piper",brook saxifrage
"PSSC6",,"Psorothamnus scoparius (A. Gray) Rydb.",broom dalea
"POSC2",,"Polygala scoparioides Chod.",broom milkwort
"CASC11",,"Carex scoparia Schkuhr ex Willd.",broom sedge
"CASCS",,"Carex scoparia Schkuhr ex Willd. var. scoparia ",broom sedge
"GUSA2",,"Gutierrezia sarothrae (Pursh) Britton & Rusby",broom snakeweed
"PAMIM",,"Panicum miliaceum L. ssp. miliaceum ",broomcorn millet
"SESP3",,"Senecio spartioides Torr. & A. Gray",broom-like ragwort
"SESPM",,"Senecio spartioides Torr. & A. Gray var. multicapitatus (Greenm. ex Rydb.) S.L. Welsh",broom-like ragwort
"SESPS2",,"Senecio spartioides Torr. & A. Gray var. spartioides ",broom-like ragwort
"CASU6",,"Carex subfusca W. Boott",brown sedge
"ACWR5",,"Acourtia wrightii (A. Gray) Reveal & R.M. King",brownfoot
"CABR15",,"Carex brunnescens (Pers.) Poir.",brownish sedge
"CABRB3",,"Carex brunnescens (Pers.) Poir. ssp. brunnescens ",brownish sedge
"STPA4",,"Stephanomeria pauciflora (Torr.) A. Nelson",brownplume wirelettuce
"URFU2",,"Urochloa fusca (Sw.) B.F. Hansen & Wunderlin",browntop signalgrass
"METR3",,"Menyanthes trifoliata L.",buckbean
"PEBU",,"Penstemon buckleyi Pennell",Buckley's beardtongue
"PIDE4",,"Picrothamnus desertorum Nutt.",bud sagebrush
"SORO",,"Solanum rostratum Dunal",buffalobur nightshade
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"PECI",,"Pennisetum ciliare (L.) Link",buffelgrass
"RHPH2",,"Rhynchosida physocalyx (A. Gray) Fryxell",buffpetal
"POBA3",,"Polygonum baldschuanicum Regel",Bukhara fleeceflower
"PABU",,"Panicum bulbosum Kunth",bulb panicgrass
"ALGET",,"Allium geyeri S. Watson var. tenerum M.E. Jones",bulbil onion
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"POBU",,"Poa bulbosa L.",bulbous bluegrass
"CYBU",,"Cymopterus bulbosus A. Nelson",bulbous springparsley
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"MUEM",,"Muhlenbergia emersleyi Vasey",bullgrass
"SCCO20",,"Schoenoplectus ×contortus (Eames) S.G. Sm. [americanus × pungens]",bulrush
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"SEAD",,"Setaria adhaerens (Forssk.) Chiov.",bur bristlegrass
"MEPO3",,"Medicago polymorpha L.",burclover
"LEBU2",,"Lepidospartum burgessii B.L. Turner",Burgess' broomsage
"PASA12",,"Packera sanguisorboides (Rydb.) W.A. Weber & Á. Löve",burnet ragwort
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"SCBR2",,"Scleropogon brevifolius Phil.",burrograss
"ISTE2",,"Isocoma tenuisecta Greene",burroweed
"CRFR",,"Croton fruticulosus Engelm. ex Torr.",bush croton
"IPLE",,"Ipomoea leptophylla Torr.",bush morning-glory
"MUPO2",,"Muhlenbergia porteri Scribn. ex Beal",bush muhly
"LABRZ2",,"Lathyrus brachycalyx Rydb. ssp. zionis (C.L. Hitchc.) S.L. Welsh",bush pea
"LAEU",,"Lathyrus eucosmus Butters & H. St. John",bush vetchling
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"PORA3",,"Polygonum ramosissimum Michx.",bushy knotweed
"PORAR",,"Polygonum ramosissimum Michx. var. ramosissimum ",bushy knotweed
"LIVU2",,"Linaria vulgaris Mill.",butter and eggs
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"BROL",,"Brassica oleracea L.",cabbage
"OPEN3",,"Opuntia engelmannii Salm-Dyck ex Engelm.",cactus apple
"OPENE",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. engelmannii ",cactus apple
"TEACC",,"Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson",caespitose four-nerve daisy
"CICA10",,"Cirsium calcareum (M.E. Jones) Wooton & Standl.",Cainville thistle
"CRTH",,"Cryptantha thyrsiflora (Greene) Payson",calcareous cryptantha
"LAHI2",,"Lathyrus hirsutus L.",Caley pea
"SPLA",,"Sphaeralcea laxa Wooton & Standl.",caliche globemallow
"BRCA3",,"Brickellia californica (Torr. & A. Gray) A. Gray",California brickellbush
"BRCAC",,"Brickellia californica (Torr. & A. Gray) A. Gray var. californica ",California brickellbush
"BRCA5",,"Bromus carinatus Hook. & Arn.",California brome
"FRCA12",,"Frangula californica (Eschsch.) A. Gray",California buckthorn
"FRCAU",,"Frangula californica (Eschsch.) A. Gray ssp. ursina (Greene) Kartesz & Gandhi",California buckthorn
"SCCA11",,"Schoenoplectus californicus (C.A. Mey.) Palla",California bulrush
"KACA",,"Kallstroemia californica (S. Watson) Vail",California caltrop
"LOCA19",,"Logfia californica (Nutt.) Holub",California cottonrose
"VECA2",,"Veratrum californicum Durand",California false hellebore
"VECAC2",,"Veratrum californicum Durand var. californicum ",California false hellebore
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"URDIG",,"Urtica dioica L. ssp. gracilis (Aiton) Seland.",California nettle
"DACA3",,"Danthonia californica Bol.",California oatgrass
"ESCA2",,"Eschscholzia californica Cham.",California poppy
"ESCAM",,"Eschscholzia californica Cham. ssp. mexicana (Greene) C. Clark",California poppy
"IMBR2",,"Imperata brevifolia Vasey",California satintail
"CLCA2",,"Cladium californicum (S. Watson) O'Neill",California sawgrass
"COCA8",,"Coreopsis californica (Nutt.) H. Sharsm.",California tickseed
"ALMA12",,"Alhagi maurorum Medik.",camelthorn
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"POCO",,"Poa compressa L.",Canada bluegrass
"XASTC",,"Xanthium strumarium L. var. canadense (Mill.) Torr. & A. Gray",Canada cocklebur
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"ANCA8",,"Anemone canadensis L.",Canadian anemone
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAF",,"Pedicularis canadensis L. ssp. fluviatilis (A. Heller) W.A. Weber",Canadian lousewort
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ELCA7",,"Elodea canadensis Michx.",Canadian waterweed
"VICA4",,"Viola canadensis L.",Canadian white violet
"VICAS2",,"Viola canadensis L. var. scopulorum A. Gray",Canadian white violet
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"SYFOC",,"Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom var. canbyi (A. Gray) G.L. Nesom",Canby's aster
"EUAN3",,"Euphorbia antisyphilitica Zucc.",candelilla
"ANCY",,"Anemone cylindrica A. Gray",candle anemone
"CYKL",,"Cylindropuntia kleiniae (DC.) F.M. Knuth",candle cholla
"FEWI",,"Ferocactus wislizeni (Engelm.) Britton & Rose",candy barrelcactus
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"ERLE7",,"Eriochloa lemmonii Vasey & Scribn.",canyon cupgrass
"DRLE3",,"Drymaria leptophylla (Cham. & Schltdl.) Fenzl ex Rohrb.",canyon drymary
"VIAR2",,"Vitis arizonica Engelm.",canyon grape
"QUCH2",,"Quercus chrysolepis Liebm.",canyon live oak
"QUCHC",,"Quercus chrysolepis Liebm. var. chrysolepis ",canyon live oak
"ACGRS",,"Acer grandidentatum Nutt. var. sinuosum (Rehder) Little",canyon maple
"IPBA",,"Ipomoea barbatisepala A. Gray",canyon morning-glory
"SALY",,"Salvia lycioides A. Gray",canyon sage
"HEWO2",,"Heuchera woodsiaphila P.J. Alexander",Capitan Mountains alumroot
"CACA19",,"Carum carvi L.",caraway
"PECA15",,"Penstemon cardinalis Wooton & Standl.",cardinal beardtongue
"PECAC5",,"Penstemon cardinalis Wooton & Standl. ssp. cardinalis ",cardinal beardtongue
"PECAR",,"Penstemon cardinalis Wooton & Standl. ssp. regalis (A. Nelson) Nisbet & R.C. Jacks.",cardinal beardtongue
"SILA2",,"Silene laciniata Cav.",cardinal catchfly
"SILAG2",,"Silene laciniata Cav. ssp. greggii (A. Gray) C.L. Hitchc. & Maguire",cardinal catchfly
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"ABCA",,"Abronia carletonii J.M. Coult. & Fisher",Carleton's sand verbena
"TRCA",,"Trautvetteria caroliniensis (Walter) Vail",Carolina bugbane
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PHHOC",,"Phlox hoodii Richardson ssp. canescens (Torr. & A. Gray) Wherry",carpet phlox
"PASP18",,"Packera spellenbergii (T.M. Barkley) C. Jeffrey",Carrizo Creek ragwort
"LODIM",,"Lomatium dissectum (Nutt.) Mathias & Constance var. multifidum ",carrotleaf biscuitroot
"ARCA14",,"Artemisia carruthii Alph. Wood ex Carruth.",Carruth's sagewort
"ASCA16",,"Astragalus castetteri Barneby",Castetter's milkvetch
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"EUEXE2",,"Eustoma exaltatum (L.) Salisb. ex G. Don ssp. exaltatum ",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"NECA2",,"Nepeta cataria L.",catnip
"TRNE",,"Tragia nepetifolia Cav.",catnip noseburn
"TRNED",,"Tragia nepetifolia Cav. var. dissecta Müll. Arg.",catnip noseburn
"BOBL",,"Bothriochloa bladhii (Retz.) S.T. Blake",Caucasian bluestem
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"SECE",,"Secale cereale L.",cereal rye
"CRER",,"Crataegus erythropoda Ashe",cerro hawthorn
"ASMI5",,"Astragalus micromerius Barneby",Chaco milkvetch
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"SCAM6",,"Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller",chairmaker's bulrush
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
