Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CABU5",,"Carex bushii Mack.",Bush's sedge
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"EULE4",,"Euthamia leptocephala (Torr. & A. Gray) Greene ex Porter & Britton",bushy goldentop
"PORA3",,"Polygonum ramosissimum Michx.",bushy knotweed
"LIAL",,"Lippia alba (Mill.) N.E. Br. ex Britton & P. Wilson",bushy lippia
"BOFR",,"Borrichia frutescens (L.) DC.",bushy seaside tansy
"AMBU",,"Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose",Butler's sandparsley
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"ERYUY",,"Eryngium yuccifolium Michx. var. yuccifolium ",button eryngo
"ERYU",,"Eryngium yuccifolium Michx.",button eryngo
"COER2",,"Conocarpus erectus L.",button mangrove
"OPEN3",,"Opuntia engelmannii Salm-Dyck ex Engelm.",cactus apple
"OPENF2",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. flexospina (Griffiths) Parfitt & Pinkava",cactus apple
"LAHI2",,"Lathyrus hirsutus L.",Caley pea
"SYLA4",,"Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve",calico aster
"OPCA8",,"Ophioglossum californicum Prantl",California adderstongue
"SCCA11",,"Schoenoplectus californicus (C.A. Mey.) Palla",California bulrush
"KACA",,"Kallstroemia californica (S. Watson) Vail",California caltrop
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"PLHO",,"Plantago hookeriana Fisch. & C.A. Mey.",California plantain
"RAPH2",,"Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane",camphor daisy
"PLCA7",,"Pluchea camphorata (L.) DC.",camphor pluchea
"CICA",,"Cinnamomum camphora (L.) J. Presl",camphortree
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"TECA3",,"Teucrium canadense L.",Canada germander
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"EUAN3",,"Euphorbia antisyphilitica Zucc.",candelilla
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"TRCA6",,"Trifolium carolinianum Michx.",Carolina clover
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"FICA3",,"Fimbristylis caroliniana (Lam.) Fernald",Carolina fimbry
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"ILAM",,"Ilex ambigua (Michx.) Torr.",Carolina holly
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PRCA",,"Prunus caroliniana Aiton",Carolina laurelcherry
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"VICA2",,"Vicia caroliniana Walter",Carolina vetch
"RUCA4",,"Ruellia caroliniensis (J.F. Gmel.) Steud.",Carolina wild petunia
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"CACA35",,"Cardamine carrii B.L. Turner",Carr's bittercress
"RICO3",,"Ricinus communis L.",castorbean
"SMGL",,"Smilax glauca Walter",cat greenbrier
"VIPA7",,"Vitis palmata Vahl",catbird grape
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"CATY",,"Carex typhina Michx.",cattail sedge
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"DACE2",,"Dalea ceciliana B.L. Turner",Cecilia's prairie clover
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"DIPE4",,"Dichanthelium pedicellatum (Vasey) Gould",cedar rosette grass
"SARO3",,"Salvia roemeriana Scheele",cedar sage
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"SECE",,"Secale cereale L.",cereal rye
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"ERVE13",,"Erigeron versicolor (Greenm.) G.L. Nesom",changing fleabane
"XYCH",,"Xyris chapmanii Bridges & Orzell",Chapman's yelloweyed grass
"SIAR4",,"Sinapis arvensis L.",charlock mustard
"ARFI",,"Ariocarpus fissuratus (Engelm.) K. Schum.",chautle livingrock
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"ROLA",,"Rosa laevigata Michx.",Cherokee rose
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"QUPA5",,"Quercus pagoda Raf.",cherrybark oak
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"CADI15",,"Cardiospermum dissectum (S. Watson) Radlk.",Chihuahuan balloonvine
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"VINE2",,"Vitex negundo L.",Chinese chastetree
"VINEH",,"Vitex negundo L. var. heterophylla (Franch.) Rehder",Chinese chastetree
"PYFO",,"Pyracantha fortuneana (Maxim.) Li",Chinese firethorn
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"WISI",,"Wisteria sinensis (Sims) DC.",Chinese wisteria
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"FLPA",,"Flyriella parryi (A. Gray) R.M. King & H. Rob.",Chisos Mountain brickellbush
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"QUGR2",,"Quercus gravesii Sudw.",Chisos red oak
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"DRCI2",,"Dryopteris cinnamomea (Cav.) C. Chr.",cinnamon woodfern
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"PHHEH3",,"Physalis heterophylla Nees var. heterophylla ",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"HEAM4",,"Heliotropium amplexicaule Vahl",clasping heliotrope
"STMA2",,"Streptanthus maculatus Nutt.",clasping jewelflower
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"GACO6",,"Galium correllii Dempster",cliff bedstraw
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"IPRU",,"Ipomoea rupicola House",cliff morning-glory
"CITU",,"Cirsium turneri Warnock",cliff thistle
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"TRDI",,"Trachelospermum difforme (Walter) A. Gray",climbing dogbane
"POSC3",,"Polygonum scandens L.",climbing false buckwheat
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"ROSE2",,"Rosa setigera Michx.",climbing rose
"ROSET",,"Rosa setigera Michx. var. tomentosa Torr. & A. Gray",climbing rose
"BOSC",,"Boerhavia scandens L.",climbing wartclub
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"HYAL",,"Hyptis alata (Raf.) Shinners",clustered bushmint
"FEPA2",,"Festuca paradoxa Desv.",clustered fescue
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"SAWH2",,"Salvia whitehousei G. Alziar",clustered sage
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"AGLI",,"×Agropogon littoralis (Sm.) C.E. Hubbard [Agrostis stolonifera × Polypogon monospeliensis]",coast agropogon
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"SECO4",,"Setaria corrugata (Elliott) Schult.",coastal bristlegrass
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"RHST2",,"Rhynchospora stenophylla Chapm.",coastal plain beaksedge
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"CALA2",,"Cakile lanceolata (Willd.) O.E. Schulz",coastal searocket
"CLAL3",,"Clethra alnifolia L.",coastal sweetpepperbush
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"COES",,"Colocasia esculenta (L.) Schott",coco yam
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLC",,"Hymenopappus flavescens A. Gray var. canotomentosus ",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"TRCO5",,"Triodanis coloradoensis (Buckley) McVaugh",Colorado Venus' looking-glass
"DARE2",,"Dalea reverchonii (S. Watson) Shinners",Comanche Peak prairie clover
"HOVU",,"Hordeum vulgare L.",common barley
"UTMA",,"Utricularia macrorhiza Leconte",common bladderwort
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"AGGI",,"Agrostemma githago L.",common corncockle
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"ERGA",,"Erucastrum gallicum (Willd.) O.E. Schulz",common dogmustard
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"LIUS",,"Linum usitatissimum L.",common flax
"ISCO",,"Isocoma coronopifolia (A. Gray) Greene",common goldenbush
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"CEOC",,"Celtis occidentalis L.",common hackberry
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
"PTTRT",,"Ptelea trifoliata L. ssp. trifoliata ",common hoptree
"PTTRM",,"Ptelea trifoliata L. ssp. trifoliata var. mollis Torr. & A. Gray",common hoptree
"ZIZI",,"Ziziphus zizyphus (L.) Karst.",common jujube
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MANE",,"Malva neglecta Wallr.",common mallow
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"VETH",,"Verbascum thapsus L.",common mullein
"AVSA",,"Avena sativa L.",common oat
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"DIVI5",,"Diospyros virginiana L.",common persimmon
"PLMA2",,"Plantago major L.",common plantain
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"RUGR3",,"Ruta graveolens L.",common rue
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"ELPAP",,"Eleocharis palustris (L.) Roem. & Schult. var. palustris ",common spikerush
"HEAN3",,"Helianthus annuus L.",common sunflower
"ACRH",,"Acalypha rhomboidea Raf.",common threeseed mercury
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"TRAE",,"Triticum aestivum L.",common wheat
"ACMI2",,"Achillea millefolium L.",common yarrow
"OXST",,"Oxalis stricta L.",common yellow oxalis
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOC",,"Dalea compacta Spreng. var. compacta ",compact prairie clover
"SILA3",,"Silphium laciniatum L.",compassplant
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"SPCOC2",,"Sporobolus compositus (Poir.) Merr. var. compositus ",composite dropseed
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"NOCO5",,"Notholaena copelandii C.C. Hall",Copeland's cloak fern
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"ZELO",,"Zephyranthes longifolia Hemsl.",copper zephyrlily
"BIHE4",,"Billieturnera helleri (Rose ex A. Heller) Fryxell",coppery false fanpetals
"ANLE4",,"Antigonon leptopus Hook. & Arn.",coral vine
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"COSA",,"Coriandrum sativum L.",coriander
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"PARH2",,"Papaver rhoeas L.",corn poppy
"VEAR",,"Veronica arvensis L.",corn speedwell
"SPAR",,"Spergula arvensis L.",corn spurry
"ERPR16",,"Erigeron procumbens (Houst. ex Mill.) G.L. Nesom",Corpus Christi fleabane
"HOCO2",,"Houstonia correllii (W.H. Lewis) Terrell",Correll's bluet
"PHCO17",,"Physostegia correllii (Lundell) Shinners",Correll's false dragonhead
"ARCO8",,"Aristolochia coryi I.M. Johnst.",Cory's dutchman's pipe
"EPCO2",,"Ephedra coryi E.L. Reed",Cory's jointfir
"RUCO",,"Ruellia corzoi Tharp & F.A. Barkley",Corzo's wild petunia
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"PSST7",,"Pseudognaphalium stramineum (Kunth) Anderb.",cottonbatting plant
"PAFOG",,"Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters",cottonleaf passionflower
"LACO13",,"Laennecia coulteri (A. Gray) G.L. Nesom",Coulter's horseweed
"TECO",,"Tetraclea coulteri A. Gray",Coulter's wrinklefruit
"VAHI2",,"Vaccaria hispanica (Mill.) Rauschert",cow soapwort
"KAHU",,"Karwinskia humboldtiana (Schult.) Zucc.",coyotillo
"ASRA2",,"Astragalus racemosus Pursh",cream milkvetch
"ASRAR2",,"Astragalus racemosus Pursh var. racemosus ",cream milkvetch
"NATA2",,"Narcissus tazetta L.",cream narcissus
"AMRE3",,"Amsonia repens Shinners",creeping bluestar
"ECCO3",,"Echinodorus cordifolius (L.) Griseb.",creeping burhead
"ERPR5",,"Eryngium prostratum Nutt. ex DC.",creeping eryngo
"CARE8",,"Callisia repens (Jacq.) L.",creeping inchplant
"BORE9",,"Bonamia repens (I.M. Johnst.) Austin & Staples",creeping lady's nightcap
"LERE2",,"Lespedeza repens (L.) W.P.C. Barton",creeping lespedeza
"NERE3",,"Neeragrostis reptans (Michx.) Nicora",creeping lovegrass
"LURE2",,"Ludwigia repens J.R. Forst.",creeping primrose-willow
"ECPO3",,"Echinochloa polystachya (Kunth) Hitchc.",creeping river grass
"BOSP",,"Boerhavia spicata Choisy",creeping spiderling
"LATR2",,"Larrea tridentata (DC.) Coville",creosote bush
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ATCR2",,"Atriplex cristata Humb. & Bonpl. ex Willd.",crested saltbush
"IPCO2",,"Ipomoea costellata Torr.",crestrib morning-glory
"HECR2",,"Hedypnois cretica (L.) Dum. Cours.",Cretanweed
"TRIN3",,"Trifolium incarnatum L.",crimson clover
"BICA",,"Bignonia capreolata L.",crossvine
"KOSP",,"Koeberlinia spinosa Zucc.",crown of thorns
"CONU3",,"Coreopsis nuecensis A. Heller",crown tickseed
"SEVA4",,"Securigera varia (L.) Lassen",crownvetch
"NOBI2",,"Nothoscordum bivalve (L.) Britton",crowpoison
"RARH2",,"Randia rhagocarpa Standl.",crucillo
"SIRH",,"Sida rhombifolia L.",Cuban jute
"HEDE4",,"Helianthus debilis Nutt.",cucumberleaf sunflower
"HEDEC2",,"Helianthus debilis Nutt. ssp. cucumerifolius (Torr. & A. Gray) Heiser",cucumberleaf sunflower
"HEDES",,"Helianthus debilis Nutt. ssp. silvestris Heiser",cucumberleaf sunflower
"RASA2",,"Raphanus sativus L.",cultivated radish
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"RUCR",,"Rumex crispus L.",curly dock
"RUCRC",,"Rumex crispus L. ssp. crispus ",curly dock
"POCR3",,"Potamogeton crispus L.",curly pondweed
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"GRSQ",,"Grindelia squarrosa (Pursh) Dunal",curlycup gumweed
"GRSQS2",,"Grindelia squarrosa (Pursh) Dunal var. squarrosa ",curlycup gumweed
"HIBE",,"Hilaria belangeri (Steud.) Nash",curly-mesquite
"HIBEB",,"Hilaria belangeri (Steud.) Nash var. belangeri ",curly-mesquite
"POLA4",,"Polygonum lapathifolium L.",curlytop knotweed
"RASC3",,"Ranunculus sceleratus L.",cursed buttercup
"RASCS",,"Ranunculus sceleratus L. var. sceleratus ",cursed buttercup
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUC",,"Corydalis curvisiliqua Engelm. ssp. curvisiliqua ",curvepod fumewort
"COCUG2",,"Corydalis curvisiliqua Engelm. ssp. grandibracteata (Fedde) G.B. Ownbey",curvepod fumewort
"LIPUM2",,"Liatris punctata Hook. var. mucronata (DC.) B.L. Turner",cusp blazing star
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CYDI",,"Cyclanthera dissecta (Torr. & A. Gray) Arn.",cutleaf cyclanthera
"OELA",,"Oenothera laciniata Hill",cutleaf evening primrose
"PHAN5",,"Physalis angulata L.",cutleaf groundcherry
"COCY",,"Coelorachis cylindrica (Michx.) Nash",cylinder jointtail grass
"LUGL",,"Ludwigia glandulosa Walter",cylindricfruit primrose-willow
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"CAJO2",,"Carex joorii L.H. Bailey",cypress swamp sedge
"CADE6",,"Carex decomposita Muhl.",cypressknee sedge
"NAPS",,"Narcissus pseudonarcissus L.",daffodil
"ELLA",,"Eleocharis lanceolata Fernald",daggerleaf spikerush
"ECPO4",,"Echinocereus poselgeri Lem.",dahlia hedgehog cactus
"GLBI2",,"Glandularia bipinnatifida (Nutt.) Nutt.",Dakota mock vervain
"GLBIB",,"Glandularia bipinnatifida (Nutt.) Nutt. var. bipinnatifida ",Dakota mock vervain
"PADI3",,"Paspalum dilatatum Poir.",dallisgrass
"TUDI",,"Turnera diffusa Willd. ex Schult.",damiana
"TUDIA",,"Turnera diffusa Willd. ex Schult. var. aphrodisiaca (G.H. Ward) Urb.",damiana
"CHME3",,"Chrysactinia mexicana A. Gray",damianita
"TRNI",,"Tragia nigricans Bush",dark noseburn
