Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"BRCO7",,"Brickellia conduplicata (B.L. Rob.) B.L. Rob.",southwestern brickellbush
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"COPA12",,"Cosmos parviflorus (Jacq.) Pers.",southwestern cosmos
"ACEM4",,"Achnatherum eminens (Cav.) Barkworth",southwestern needlegrass
"NETE",,"Nemastylis tenuis (Herb.) Benth.",southwestern pleatleaf
"PIST3",,"Pinus strobiformis Engelm.",southwestern white pine
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BOBI",,"Botrychium biternatum (Sav.) Underw.",sparselobe grapefern
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"ATPA4",,"Atriplex patula L.",spear saltbush
"SISA3",,"Sisyrinchium sagittiferum E.P. Bicknell",spearbract blue-eyed grass
"MESP3",,"Mentha spicata L.",spearmint
"CYSP2",,"Cyperus spectabilis Link",spectacular flatsedge
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"MAMA7",,"Manfreda maculosa (Hook.) Rose",spice lily
"PTMU",,"Pteris multifida Poir.",spider brake
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"ARTE3",,"Aristida ternipes Cav.",spidergrass
"IPTE",,"Ipomoea tenuiloba Torr.",spiderleaf
"IPTET",,"Ipomoea tenuiloba Torr. var. tenuiloba ",spiderleaf
"AGEX",,"Agrostis exarata Trin.",spike bentgrass
"SPCO4",,"Sporobolus contractus Hitchc.",spike dropseed
"ERSP2",,"Eragrostis spicata Vasey",spike lovegrass
"MUWR",,"Muhlenbergia wrightii Vasey ex J.M. Coult.",spike muhly
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"HESP3",,"Hexalectris spicata (Walter) Barnhart",spiked crested coralroot
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"LUHI",,"Ludwigia hirtella Raf.",spindleroot
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"PETR3",,"Pellaea truncata Goodding",spiny cliffbrake
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"ECDA",,"Echinocereus dasyacanthus Engelm.",spiny hedgehog cactus
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"TRMUL",,"Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett",spinytooth clover
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"PHMA17",,"Phaseolus maculatus Scheele",spotted bean
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"MOPUP2",,"Monarda punctata L. ssp. punctata var. punctata ",spotted beebalm
"MOFR2",,"Monarda fruticulosa Epling",spotted beebalm
"POPE3",,"Polygonum persicaria L.",spotted ladysthumb
"POPU6",,"Potamogeton pulcher Tuck.",spotted pondweed
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"RHDI3",,"Rhynchospora divergens Chapm. ex M.A. Curtis",spreading beaksedge
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"PEPR",,"Pectis prostrata Cav.",spreading chinchweed
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"ERDI7",,"Eryngium diffusum Torr.",spreading eryngo
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"HADI4",,"Halimolobos diffusa (A. Gray) O.E. Schulz",spreading fissurewort
"ERDI4",,"Erigeron divergens Torr. & A. Gray",spreading fleabane
"ARLA4",,"Arenaria lanuginosa (Michx.) Rohrb.",spreading sandwort
"CHDI2",,"Chloris divaricata R. Br.",spreading windmill grass
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"EREX4",,"Erigeron eximius Greene",sprucefir fleabane
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"LYCE2",,"Lycopodiella cernua (L.) Pic. Serm.",staghorn clubmoss
"LYCEC",,"Lycopodiella cernua (L.) Pic. Serm. var. cernua ",staghorn clubmoss
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"IRHE",,"Iresine heterophylla Standl.",Standley's bloodleaf
"DRST",,"Draba standleyi J.F. Macbr. & Payson",Standley's draba
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"COPU2",,"Coreopsis pubescens Elliott",star tickseed
"COPUP",,"Coreopsis pubescens Elliott var. pubescens ",star tickseed
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"ALAC2",,"Aletes acaulis (Torr.) J.M. Coult. & Rose",stemless Indian parsley
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCA",,"Tetraneuris scaposa (DC.) Greene var. argyrocaulon (K.F. Parker) K.F. Parker",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"GIST3",,"Gilia stewartii I.M. Johnst.",Stewart's gilia
"JUMIS",,"Juglans microcarpa Berl. var. stewartii (I.M. Johnst.) W. Manning",Stewart's little walnut
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"AEVI",,"Aeschynomene viscidula Michx.",sticky jointvetch
"GUTEG",,"Gutierrezia texana (DC.) Torr. & A. Gray var. glutinosa (S. Schauer) M.A. Lane",sticky snakeweed
"LEVI5",,"Leptochloa viscida (Scribn.) Beal",sticky sprangletop
"GAAP2",,"Galium aparine L.",stickywilly
"SIDE4",,"Sisyrinchium demissum Greene",stiff blue-eyed grass
"OXRI",,"Oxypolis rigidior (L.) Raf.",stiff cowbane
"COFO",,"Cornus foemina Mill.",stiff dogwood
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"CRRI3",,"Croptilon rigidifolium (E.B. Sm.) E.B. Sm.",stiffleaf scratchdaisy
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"MAFL2",,"Mayaca fluviatilis Aubl.",stream bogmoss
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"FOPUP",,"Forestiera pubescens Nutt. var. pubescens ",stretchberry
"BORO5",,"Bolboschoenus robustus (Pursh) Soják",sturdy bulrush
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"LILU",,"Linum lundellii C.M. Rogers",Sullivan City flax
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"VIAE",,"Vitis aestivalis Michx.",summer grape
"EURA2",,"Euphorbia radians Benth.",sun spurge
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"LUPE3",,"Lupinus perennis L.",sundial lupine
"LUPEG",,"Lupinus perennis L. ssp. gracilis (Nutt.) D. Dunn",sundial lupine
"HISW",,"Hilaria swallenii Cory",Swallen's curly-mesquite
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"PEPA37",,"Persea palustris (Raf.) Sarg.",swamp bay
"QUMI",,"Quercus michauxii Nutt.",swamp chestnut oak
"RUVE3",,"Rumex verticillatus L.",swamp dock
"EURA14",,"Eubotrys racemosus (L.) Nutt.",swamp doghobble
"MISE3",,"Mitreola sessilifolia (J.F. Gmel.) G. Don",swamp hornpod
"CLCR",,"Clematis crispa L.",swamp leather flower
"POAP7",,"Polygala appendiculata Vell.",swamp milkwort
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"NYBI",,"Nyssa biflora Walter",swamp tupelo
"ARER",,"Aristolochia erecta L.",swanflower
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"FOVU",,"Foeniculum vulgare Mill.",sweet fennel
"MILO2",,"Mirabilis longiflora L.",sweet four o'clock
"MILOW",,"Mirabilis longiflora L. var. wrightiana (A. Gray ex Britton & Kearney) Kearney & Peebles",sweet four o'clock
"MAVI2",,"Magnolia virginiana L.",sweetbay
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"UTIN",,"Utricularia inflata Walter",swollen bladderwort
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"CACA26",,"Caesalpinia caudata (A. Gray) Fisher",tailed nicker
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"BOAL3",,"Bothriochloa alta (Hitchc.) Henr.",tall beardgrass
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"CUEX",,"Cuscuta exaltata Engelm.",tall dodder
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"PRAL3",,"Prenanthes altissima L.",tall rattlesnakeroot
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"XYPL",,"Xyris platylepis Chapm.",tall yelloweyed grass
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"ERAC4",,"Eriochloa acuminata (J. Presl) Kunth",tapertip cupgrass
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"ARDR4",,"Artemisia dracunculus L.",tarragon
"BRGR",,"Brickellia grandiflora (Hook.) Nutt.",tasselflower brickellbush
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"PHAC",,"Phaseolus acutifolius A. Gray",tepary bean
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"CAERT",,"Castela erecta Turp. ssp. texana (Torr. & A. Gray) Cronquist",Texan goatbush
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PRMI2",,"Prunus minutiflora Engelm.",Texas almond
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"COAX",,"Coursetia axillaris J.M. Coult. & Rose",Texas babybonnets
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"GATE3",,"Galium texense A. Gray",Texas bedstraw
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"CAMAT",,"Cardamine macrocarpa Brandegee var. texana Rollins",Texas bittercress
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"SCCI2",,"Schizachyrium cirratum (Hack.) Wooton & Standl.",Texas bluestem
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"SETE6",,"Setaria texana W.H.P. Emery",Texas bristlegrass
"BRTE2",,"Bromus texensis (Shear) Hitchc.",Texas brome
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"CHTE10",,"Chrysopsis texana G.L. Nesom",Texas chrysopsis
"RUTE4",,"Rudbeckia texana (Perdue) P. Cox & Urbatsch",Texas coneflower
"DIPA6",,"Digitaria patens (Swallen) Henr.",Texas cottontop
"HEWA",,"Hexalectris warnockii Ames & Correll",Texas crested coralroot
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"XYPA3",,"Xylothamia palmeri (A. Gray) G.L. Nesom",Texas desert goldenrod
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"EBEB",,"Ebenopsis ebano (Berl.) Barneby & Grimes",Texas ebony
"OETE3",,"Oenothera texensis P.H. Raven & Parnell",Texas evening primrose
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"EUGY",,"Euthamia gymnospermoides Greene",Texas goldentop
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"CRTE2",,"Crataegus texana Buckley",Texas hawthorn
"HETE4",,"Heliotropium texanum I.M. Johnst.",Texas heliotrope
"POAU15",,"Pomaria austrotexana B. Simpson",Texas holdback
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"SPBR",,"Spiranthes brevilabris Lindl.",Texas lady's tresses
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ANVE2",,"Anredera vesicaria (Lam.) C.F. Gaertn.",Texas madeiravine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"MAPR3",,"Matelea producta (Torr.) Woodson",Texas milkvine
"ASTE",,"Asclepias texana A. Heller",Texas milkweed
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATEA",,"Palafoxia texana DC. var. ambigua (Shinners) B.L. Turner & Morris",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"PATE10",,"Parkinsonia texana (A. Gray) S. Watson",Texas paloverde
"PATET2",,"Parkinsonia texana (A. Gray) S. Watson var. texana ",Texas paloverde
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"PSAU3",,"Pseudognaphalium austrotexanum G.L. Nesom",Texas rabbit-tobacco
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
"ANRE3",,"Anulocaulis reflexus I.M. Johnst.",Texas ringstem
"JUTE3",,"Juncus texanus (Engelm.) Coville",Texas rush
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ALTE3",,"Allolepis texana (Vasey) Söderst. & Decker",Texas salt
"ANFL3",,"Antiphytum floribundum (Torr.) A. Gray",Texas saucerflower
"SATE4",,"Saxifraga texana Buckley",Texas saxifrage
"BATE2",,"Bartonia texana Correll",Texas screwstem
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"SEDI2",,"Selenia dissecta Torr. & A. Gray",Texas selenia
"CHFL4",,"Chamaecrista flexuosa (L.) Greene",Texas sensitive pea
"CHFLT",,"Chamaecrista flexuosa (L.) Greene var. texana (Buckley) Irwin & Barneby",Texas sensitive pea
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"XATEO",,"Xanthisma texanum DC. var. orientale Semple",Texas sleepydaisy
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"GUTET",,"Gutierrezia texana (DC.) Torr. & A. Gray var. texana ",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"DATE3",,"Dasylirion texanum Scheele",Texas sotol
"EUTE5",,"Eurytaenia texana Torr. & A. Gray",Texas spreadwing
"EUTE16",,"Euphorbia texana (Millsp. ex A. Heller) Boiss.",Texas spurge
"SACA3",,"Sabatia campestris Nutt.",Texas star
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"HEPR2",,"Helianthus praecox Engelm. & A. Gray",Texas sunflower
"CITE2",,"Cirsium texanum Buckley",Texas thistle
"NUTE",,"Nuttallanthus texanus (Scheele) D.A. Sutton",Texas toadflax
"STTE3",,"Stillingia texana I.M. Johnst.",Texas toothleaf
"AMTE4",,"Amyris texana (Buckley) P. Wilson",Texas torchwood
"VEHA",,"Verbena halei Small",Texas vervain
"TRTE3",,"Trillium texanum Buckley",Texas wakerobin
"ASRO2",,"Astranthium robustum (Shinners) DeJong",Texas western daisy
"CHTE",,"Chloris texensis Nash",Texas windmill grass
"NALE3",,"Nassella leucotricha (Trin. & Rupr.) Pohl",Texas wintergrass
"OXPRT",,"Oxalis priceae Small ssp. texana (Small) Eiten",Texas woodsorrel
"CATE15",,"Carlowrightia texana Henrickson & Daniel",Texas wrightwort
"LITE3",,"Lindheimera texana A. Gray & Engelm.",Texas yellowstar
"CRLIT",,"Croton lindheimerianus Scheele var. tharpii M.C. Johnst.",Tharp's croton
"ANCR",,"Anoda crenatiflora Ortega",thicket anoda
"CAAB5",,"Carex abscondita Mack.",thicket sedge
"DRPA3",,"Drymaria pachyphylla Wooton & Standl.",thickleaf drymary
"CRCR3",,"Cryptantha crassisepala (Torr. & A. Gray) Greene",thicksepal cryptantha
"CRCRC",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. crassisepala ",thicksepal cryptantha
"CRCRE",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. elachantha I.M. Johnst.",thicksepal cryptantha
"PASE5",,"Paspalum setaceum Michx.",thin paspalum
"CAFL3",,"Carex flaccosperma Dewey",thinfruit sedge
"CYDA4",,"Cylindropuntia davisii (Engelm. & J.M. Bigelow) F.M. Knuth",thistle cholla
"SEFL3",,"Senecio flaccidus Less.",threadleaf ragwort
"GUMI",,"Gutierrezia microcephala (DC.) A. Gray",threadleaf snakeweed
"CHRE4",,"Chamaesyce revoluta (Engelm.) Small",threadstem sandmat
"TRTR3",,"Triphora trianthophora (Sw.) Rydb.",threebirds
"MENI",,"Melica nitens (Scribn.) Nutt. ex Piper",threeflower melicgrass
"THTR7",,"Thurovia triflora Rose",threeflower snakeweed
"MACO6",,"Malvastrum coromandelianum (L.) Garcke",threelobe false mallow
"SOVE6",,"Solidago velutina DC.",threenerve goldenrod
"CRLI2",,"Croton lindheimerianus Scheele",threeseed croton
"CRLIL",,"Croton lindheimerianus Scheele var. lindheimerianus ",threeseed croton
"PHSE2",,"Philadelphus serpyllifolius A. Gray",thymeleaf mock orange
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"ZAPA2",,"Zanthoxylum parvum Shinners",tickletongue
"IPCO8",,"Ipomoea cordatotriloba Dennst.",tievine
"IPCOC2",,"Ipomoea cordatotriloba Dennst. var. cordatotriloba ",tievine
"SOLE4",,"Solanum leptosepalum Correll",tigna potato
"PHAN2",,"Phalaris angusta Nees ex Trin.",timothy canarygrass
"HOPU3",,"Houstonia pusilla Schoepf",tiny bluet
"MYMI2",,"Myosurus minimus L.",tiny mousetail
"LAPU3",,"Lathyrus pusillus Elliott",tiny pea
"JUBU",,"Juncus bufonius L.",toad rush
"PLMU3",,"Pleuraphis mutica Buckley",tobosagrass
"EUDE4",,"Euphorbia dentata Michx.",toothed spurge
"EUDED",,"Euphorbia dentata Michx. var. dentata ",toothed spurge
"VIDE3",,"Viguiera dentata (Cav.) Spreng.",toothleaf goldeneye
"VIDED3",,"Viguiera dentata (Cav.) Spreng. var. dentata ",toothleaf goldeneye
"PRRE2",,"Prosopis reptans Benth.",tornillo
"PRREC",,"Prosopis reptans Benth. var. cinerascens (A. Gray) Burkart",tornillo
"PARE3",,"Panicum repens L.",torpedo grass
"AMTO6",,"Amaranthus torreyi (A. Gray) Benth. ex S. Watson",Torrey's amaranthus
"ECFL",,"Echeandia flavescens (Schult. & Schult. f.) Cruden",Torrey's craglily
"CRIN13",,"Croton incanus Kunth",Torrey's croton
"JUTO",,"Juncus torreyi Coville",Torrey's rush
"IPCOT",,"Ipomoea cordatotriloba Dennst. var. torreyana (A. Gray) D. Austin",Torrey's tievine
"YUTO",,"Yucca torreyi Shafer",Torrey's yucca
"RHTR2",,"Rhynchospora tracyi Britton",Tracy's beaksedge
"CRTR",,"Crataegus tracyi Ashe ex Eggl.",Tracy's hawthorn
"KRLA",,"Krameria lanceolata Torr.",trailing krameria
"SADE",,"Sagina decumbens (Elliott) Torr. & A. Gray",trailing pearlwort
"SADED",,"Sagina decumbens (Elliott) Torr. & A. Gray ssp. decumbens ",trailing pearlwort
"ALIN",,"Allionia incarnata L.",trailing windmills
"ALINI",,"Allionia incarnata L. var. incarnata ",trailing windmills
"LYRA3",,"Lysimachia radicans Hook.",trailing yellow loosestrife
"AYFI",,"Ayenia filiformis S. Watson",Trans-Pecos ayenia
"OEAR5",,"Oenothera arida W.L. Wagner & Hoch",Trans-Pecos beeblossom
"CEAX",,"Cerastium axillare Correll",Trans-Pecos chickweed
"MAPU2",,"Mancoa pubens (A. Gray) Rollins",Trans-Pecos cress
"CYST10",,"Cyclanthera stenura G.L. Nesom",Trans-Pecos cyclanthera
"DRLA4",,"Drymaria laxiflora Benth.",Trans-Pecos drymary
"PSLO3",,"Pseudocymopterus longiradiatus Mathias, Constance & W.L. Theobald",Trans-Pecos false mountainparsley
"LAFI",,"Laennecia filaginoides DC.",Trans-Pecos horseweed
"ALFI3",,"Aletes filifolius Mathias, Constance & W.L. Theobald",Trans-Pecos Indian parsley
"PHCR3",,"Philadelphus crinitus (C.L. Hitchc.) Hu",Trans-Pecos mock orange
"IPCR",,"Ipomoea cristulata Hallier f.",Trans-Pecos morning-glory
"ARLU2",,"Arenaria ludens Shinners",Trans-Pecos sandwort
"TRBR6",,"Tradescantia brevifolia (Torr.) Rose",Trans-Pecos spiderwort
