Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"SIGL",,"Sicyos glaber Wooton",smooth bur cucumber
"MIGL3",,"Mirabilis glabra (S. Watson) Standl.",smooth four o'clock
"EQLA",,"Equisetum laevigatum A. Braun",smooth horsetail
"PHGL",,"Phacelia glabra Nutt.",smooth phacelia
"MIOX",,"Mirabilis oxybaphoides (A. Gray) A. Gray",smooth spreading four o'clock
"RHGL",,"Rhus glabra L.",smooth sumac
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"CRSO5",,"Crassula solieri (Gay) F. Meigen",Smooth-Seed Pygmyweed
"SPIN4",,"Sporobolus indicus (L.) R. Br.",smut grass
"SPINI2",,"Sporobolus indicus (L.) R. Br. var. indicus ",smut grass
"POOP",,"Pogonia ophioglossoides (L.) Ker Gawl.",snakemouth orchid
"ESSN",,"Escobaria sneedii Britton & Rose",Sneed's pincushion cactus
"ESSNS",,"Escobaria sneedii Britton & Rose var. sneedii ",Sneed's pincushion cactus
"HEAM",,"Helenium amarum (Raf.) H. Rock",sneezeweed
"HEAMA",,"Helenium amarum (Raf.) H. Rock var. amarum ",sneezeweed
"HEAMB2",,"Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.",sneezeweed
"EUMA8",,"Euphorbia marginata Pursh",snow on the mountain
"EUBI2",,"Euphorbia bicolor Engelm. & A. Gray",snow on the prairie
"ABFR2",,"Abronia fragrans Nutt. ex Hook.",snowball sand verbena
"YUEL",,"Yucca elata (Engelm.) Engelm.",soaptree yucca
"YUGL",,"Yucca glauca Nutt.",soapweed yucca
"YUGLG2",,"Yucca glauca Nutt. var. glauca ",soapweed yucca
"CHPI8",,"Chrysopsis pilosa Nutt.",soft goldenaster
"BEPU2",,"Berlandiera pumila (Michx.) Nutt.",soft greeneyes
"BEPUP3",,"Berlandiera pumila (Michx.) Nutt. var. pumila ",soft greeneyes
"ONBE",,"Onosmodium bejariense DC. ex A. DC.",soft-hair marbleseed
"ONBEB",,"Onosmodium bejariense DC. ex A. DC. var. bejariense ",soft-hair marbleseed
"PECY",,"Pectis cylindrica (Fernald) Rydb.",Sonoran chinchweed
"MASO6",,"Malacothrix sonorae W.S. Davis & P.H. Raven",Sonoran desertdandelion
"ABMO2",,"Abutilon mollicomum (Willd.) Sweet",Sonoran Indian mallow
"CHMI7",,"Chamaesyce micromera (Boiss. ex Engelm.) Wooton & Standl.",Sonoran sandmat
"QUTU2",,"Quercus turbinella Greene",Sonoran scrub oak
"ERPO4",,"Eriogonum polycladon Benth.",sorrel buckwheat
"CITR2",,"Cissus trifoliata (L.) L.",sorrelvine
"GAAEA2",,"Gaillardia aestivalis (Walter) H. Rock var. austrotexana B.L. Turner",South Texas blanketflower
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"OPVU",,"Ophioglossum vulgatum L.",southern adderstongue
"AMAU",,"Amaranthus australis (A. Gray) Sauer",southern amaranth
"SYDI2",,"Symphyotrichum divaricatum (Nutt.) G.L. Nesom",southern annual saltmarsh aster
"TYDO",,"Typha domingensis Pers.",southern cattail
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"RUTR",,"Rubus trivialis Michx.",southern dewberry
"CYTH",,"Cyperus thyrsiflorus Jungh.",southern flatsedge
"ISPL",,"Isocoma pluriflora (Torr. & A. Gray) Greene",southern goldenbush
"LEAU3",,"Lepidium austrinum Small",southern pepperwort
"EUHE10",,"Eurybia hemispherica (Alexander) G.L. Nesom",southern prairie aster
"QUFA",,"Quercus falcata Michx.",southern red oak
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"NAGU",,"Najas guadalupensis (Spreng.) Magnus",southern waternymph
"NAGUG",,"Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis ",southern waternymph
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"SYEX",,"Symphyotrichum expansum (Poepp. ex Spreng.) G.L. Nesom",southwestern annual saltmarsh aster
"GAVI",,"Galium virgatum Nutt.",southwestern bedstraw
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"ARLI4",,"Argyrochosma limitanea (Maxon) Windham",southwestern false cloak fern
"ARLIM",,"Argyrochosma limitanea (Maxon) Windham ssp. mexicana ",southwestern false cloak fern
"ACEM4",,"Achnatherum eminens (Cav.) Barkworth",southwestern needlegrass
"CHPU4",,"Chrysothamnus pulchellus (A. Gray) Greene",southwestern rabbitbrush
"ASSO5",,"Astragalus soxmaniorum Lundell",Soxman's milkvetch
"OESP",,"Oenothera spachiana Torr. & A. Gray",Spach's evening primrose
"SPJU2",,"Spartium junceum L.",Spanish broom
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"WIRE",,"Wislizenia refracta Engelm.",spectacle fruit
"WIRER",,"Wislizenia refracta Engelm. ssp. refracta ",spectacle fruit
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"PTMU",,"Pteris multifida Poir.",spider brake
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"ARTE3",,"Aristida ternipes Cav.",spidergrass
"SPCO4",,"Sporobolus contractus Hitchc.",spike dropseed
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"PETR3",,"Pellaea truncata Goodding",spiny cliffbrake
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"GLSP",,"Glossopetalon spinescens A. Gray",spiny greasebush
"GLSPS",,"Glossopetalon spinescens A. Gray var. spinescens ",spiny greasebush
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"ECDA",,"Echinocereus dasyacanthus Engelm.",spiny hedgehog cactus
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUC3",,"Monarda punctata L. ssp. punctata var. correllii B.L. Turner",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"MEAR",,"Medicago arabica (L.) Huds.",spotted medick
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"URRE2",,"Urochloa reptans (L.) Stapf",sprawling signalgrass
"CRTR5",,"Cressa truxillensis Kunth",spreading alkaliweed
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"ERDI4",,"Erigeron divergens Torr. & A. Gray",spreading fleabane
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"CHHU3",,"Chamaesyce humistrata (Engelm. ex A. Gray) Small",spreading sandmat
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"STSE",,"Stenotaphrum secundatum (Walter) Kuntze",St. Augustine grass
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"IRHE",,"Iresine heterophylla Standl.",Standley's bloodleaf
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"MABI6",,"Matelea biflora (Raf.) Woodson",star milkvine
"MUNE",,"Muscari neglectum Guss. ex Ten.",starch grape hyacinth
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"LEVI5",,"Leptochloa viscida (Scribn.) Beal",sticky sprangletop
"MAVI9",,"Machaeranthera viscida (Wooton & Standl.) R.L. Hartm.",sticky tansyaster
"GAAP2",,"Galium aparine L.",stickywilly
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"ECST2",,"Echinocereus stramineus (Engelm.) F. Seitz",strawberry hedgehog cactus
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"FOPUP",,"Forestiera pubescens Nutt. var. pubescens ",stretchberry
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"NYBI",,"Nyssa biflora Walter",swamp tupelo
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"VIMO2",,"Vitis monticola Buckley",sweet mountain grape
"BEJU",,"Bebbia juncea (Benth.) Greene",sweetbush
"BEJUA",,"Bebbia juncea (Benth.) Greene var. aspera ",sweetbush
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"ZYFA",,"Zygophyllum fabago L.",Syrian beancaper
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"ERAC4",,"Eriochloa acuminata (J. Presl) Kunth",tapertip cupgrass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"ARDR4",,"Artemisia dracunculus L.",tarragon
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"MEDE2",,"Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg",tenpetal blazingstar
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"PHAC",,"Phaseolus acutifolius A. Gray",tepary bean
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PHINT",,"Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood",Texan phacelia
"PHNIT",,"Phlox nivalis Lodd. ex Sweet ssp. texensis Lundell",Texan phlox
"PRMI2",,"Prunus minutiflora Engelm.",Texas almond
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"MASW",,"Mahonia swaseyi (Buckley ex Young) Fedde",Texas barberry
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"CHTE10",,"Chrysopsis texana G.L. Nesom",Texas chrysopsis
"VAFL",,"Valerianella florifera Shinners",Texas cornsalad
"TIGO",,"Tiquilia gossypina (Wooton & Standl.) A.T. Richardson",Texas crinklemat
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"HUTE2",,"Hunzikeria texana (Torr.) D'Arcy",Texas cupflower
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"SPTE5",,"Sporobolus texanus Vasey",Texas dropseed
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"CRTE2",,"Crataegus texana Buckley",Texas hawthorn
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"COPO2",,"Cordia podocephala Torr.",Texas manjack
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"MAPR3",,"Matelea producta (Torr.) Woodson",Texas milkvine
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"PHTE3",,"Philadelphus texensis Hu",Texas mock orange
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"PELA18",,"Pediomelum latestipulatum (Shinners) Mahler",Texas Plains Indian breadroot
"PELAL2",,"Pediomelum latestipulatum (Shinners) Mahler var. latestipulatum ",Texas Plains Indian breadroot
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"PSAU3",,"Pseudognaphalium austrotexanum G.L. Nesom",Texas rabbit-tobacco
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
"CECAT",,"Cercis canadensis L. var. texensis (S. Watson) M. Hopkins",Texas redbud
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ALTE3",,"Allolepis texana (Vasey) Söderst. & Decker",Texas salt
"ATTE2",,"Atriplex texana S. Watson",Texas saltbush
"RHCI4",,"Rhododon ciliatus (Benth.) Epling",Texas sandmint
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"CHFL4",,"Chamaecrista flexuosa (L.) Greene",Texas sensitive pea
"CHFLT",,"Chamaecrista flexuosa (L.) Greene var. texana (Buckley) Irwin & Barneby",Texas sensitive pea
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"XATET2",,"Xanthisma texanum DC. var. texanum ",Texas sleepydaisy
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"GUTET",,"Gutierrezia texana (DC.) Torr. & A. Gray var. texana ",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"STPLT",,"Styrax platanifolius Engelm. ssp. texanus (Cory) P.W. Fritsch",Texas snowbell
"DATE3",,"Dasylirion texanum Scheele",Texas sotol
"TRHU",,"Tradescantia humilis Rose",Texas spiderwort
"EUTE5",,"Eurytaenia texana Torr. & A. Gray",Texas spreadwing
"EUTE16",,"Euphorbia texana (Millsp. ex A. Heller) Boiss.",Texas spurge
"SACA3",,"Sabatia campestris Nutt.",Texas star
"MIMIT",,"Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.",Texas stitchwort
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"CITE2",,"Cirsium texanum Buckley",Texas thistle
"NUTE",,"Nuttallanthus texanus (Scheele) D.A. Sutton",Texas toadflax
"STTE3",,"Stillingia texana I.M. Johnst.",Texas toothleaf
"TATE2",,"Tauschia texana A. Gray",Texas umbrellawort
"TRTE4",,"Triodanis texana McVaugh",Texas Venus' looking-glass
"VEHA",,"Verbena halei Small",Texas vervain
"WITE",,"Willkommia texana Hitchc.",Texas willkommia
"NALE3",,"Nassella leucotricha (Trin. & Rupr.) Pohl",Texas wintergrass
"CATE15",,"Carlowrightia texana Henrickson & Daniel",Texas wrightwort
"LITE3",,"Lindheimera texana A. Gray & Engelm.",Texas yellowstar
"CRLIT",,"Croton lindheimerianus Scheele var. tharpii M.C. Johnst.",Tharp's croton
"PHDRT",,"Phlox drummondii Hook. ssp. tharpii (Whitehouse) Wherry",Tharp's phlox
"CRCR3",,"Cryptantha crassisepala (Torr. & A. Gray) Greene",thicksepal cryptantha
"CRCRC",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. crassisepala ",thicksepal cryptantha
"CRCRE",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. elachantha I.M. Johnst.",thicksepal cryptantha
"PASE5",,"Paspalum setaceum Michx.",thin paspalum
"CAFL3",,"Carex flaccosperma Dewey",thinfruit sedge
"OELI",,"Oenothera linifolia Nutt.",threadleaf evening primrose
"SEFL3",,"Senecio flaccidus Less.",threadleaf ragwort
"GUMI",,"Gutierrezia microcephala (DC.) A. Gray",threadleaf snakeweed
"CHRE4",,"Chamaesyce revoluta (Engelm.) Small",threadstem sandmat
"MENI",,"Melica nitens (Scribn.) Nutt. ex Piper",threeflower melicgrass
"MACO6",,"Malvastrum coromandelianum (L.) Garcke",threelobe false mallow
"SOVE6",,"Solidago velutina DC.",threenerve goldenrod
"CRLI2",,"Croton lindheimerianus Scheele",threeseed croton
"CRLIL",,"Croton lindheimerianus Scheele var. lindheimerianus ",threeseed croton
"PITH",,"Pilostyles thurberi A. Gray",Thurber's stemsucker
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"IPCO8",,"Ipomoea cordatotriloba Dennst.",tievine
"IPCOC2",,"Ipomoea cordatotriloba Dennst. var. cordatotriloba ",tievine
"PHPR3",,"Phleum pratense L.",timothy
"PHAN2",,"Phalaris angusta Nees ex Trin.",timothy canarygrass
"MYMI2",,"Myosurus minimus L.",tiny mousetail
"LAPU3",,"Lathyrus pusillus Elliott",tiny pea
"CAHY2",,"Carex hyalina Boott",tissue sedge
"JUBU",,"Juncus bufonius L.",toad rush
"PLMU3",,"Pleuraphis mutica Buckley",tobosagrass
"EUDE4",,"Euphorbia dentata Michx.",toothed spurge
"EUDED",,"Euphorbia dentata Michx. var. dentata ",toothed spurge
"VIDE3",,"Viguiera dentata (Cav.) Spreng.",toothleaf goldeneye
"VIDED3",,"Viguiera dentata (Cav.) Spreng. var. dentata ",toothleaf goldeneye
"ECAT",,"Echinacea atrorubens Nutt.",Topeka purple coneflower
"LYTO",,"Lycium torreyi A. Gray",Torrey wolfberry
"AMTO6",,"Amaranthus torreyi (A. Gray) Benth. ex S. Watson",Torrey's amaranthus
"EPTO",,"Ephedra torreyana S. Watson",Torrey's jointfir
"EPTOT",,"Ephedra torreyana S. Watson var. torreyana ",Torrey's jointfir
"JUTO",,"Juncus torreyi Coville",Torrey's rush
"IPCOT",,"Ipomoea cordatotriloba Dennst. var. torreyana (A. Gray) D. Austin",Torrey's tievine
"CATO13",,"Carlowrightia torreyana Wassh.",Torrey's wrightwort
"YUTO",,"Yucca torreyi Shafer",Torrey's yucca
"QUTO2",,"Quercus toumeyi Sarg.",Toumey oak
"DIWI2",,"Dimorphocarpa wislizeni (Engelm.) Rollins",touristplant
"ERFL",,"Erigeron flagellaris A. Gray",trailing fleabane
"KRLA",,"Krameria lanceolata Torr.",trailing krameria
"LEPR",,"Lespedeza procumbens Michx.",trailing lespedeza
"SADE",,"Sagina decumbens (Elliott) Torr. & A. Gray",trailing pearlwort
"SADED",,"Sagina decumbens (Elliott) Torr. & A. Gray ssp. decumbens ",trailing pearlwort
"PHNI",,"Phlox nivalis Lodd. ex Sweet",trailing phlox
"ALIN",,"Allionia incarnata L.",trailing windmills
"ALINI",,"Allionia incarnata L. var. incarnata ",trailing windmills
"AYFI",,"Ayenia filiformis S. Watson",Trans-Pecos ayenia
"CEAX",,"Cerastium axillare Correll",Trans-Pecos chickweed
"CUDE",,"Cuscuta decipiens Yunck.",Trans-Pecos dodder
"IPCR",,"Ipomoea cristulata Hallier f.",Trans-Pecos morning-glory
"POSC6",,"Porophyllum scoparium A. Gray",Trans-Pecos poreleaf
