Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"LILU",,"Linum lundellii C.M. Rogers",Sullivan City flax
"VIAE",,"Vitis aestivalis Michx.",summer grape
"LEAE",,"Leucojum aestivum L.",summer snowflake
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"LUPE3",,"Lupinus perennis L.",sundial lupine
"LUPEG",,"Lupinus perennis L. ssp. gracilis (Nutt.) D. Dunn",sundial lupine
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"PEPA37",,"Persea palustris (Raf.) Sarg.",swamp bay
"QUMI",,"Quercus michauxii Nutt.",swamp chestnut oak
"RUVE3",,"Rumex verticillatus L.",swamp dock
"MISE3",,"Mitreola sessilifolia (J.F. Gmel.) G. Don",swamp hornpod
"CLCR",,"Clematis crispa L.",swamp leather flower
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"POAP7",,"Polygala appendiculata Vell.",swamp milkwort
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CIMU",,"Cirsium muticum Michx.",swamp thistle
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"NYBI",,"Nyssa biflora Walter",swamp tupelo
"VEHA2",,"Verbena hastata L.",swamp verbena
"ARER",,"Aristolochia erecta L.",swanflower
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"LOMA",,"Lobularia maritima (L.) Desv.",sweet alyssum
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"RUSU",,"Rudbeckia subtomentosa Pursh",sweet coneflower
"STDU2",,"Stenandrium dulce (Cav.) Nees",sweet shaggytuft
"STDUD",,"Stenandrium dulce (Cav.) Nees var. dulce ",sweet shaggytuft
"MAVI2",,"Magnolia virginiana L.",sweetbay
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"ARTE4",,"Arundinaria tecta (Walter) Muhl.",switchcane
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"UTIN",,"Utricularia inflata Walter",swollen bladderwort
"CHBA10",,"Chloris barbata Sw.",swollen fingergrass
"MATO3",,"Macrothelypteris torresiana (Gaudich.) Ching",swordfern
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"LUCA",,"Lupinus caudatus Kellogg",tailcup lupine
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"BOAL3",,"Bothriochloa alta (Hitchc.) Henr.",tall beardgrass
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTER",,"Eriogonum tenellum Torr. var. ramosissimum Benth.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"CUEX",,"Cuscuta exaltata Engelm.",tall dodder
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"CYER",,"Cyperus eragrostis Lam.",tall flatsedge
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"ARMEP",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. pilosissima (Benth.) Shinners",tall silverbush
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"PAVI6",,"Paspalum virgatum L.",talquezal
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"TRVI5",,"Trillium viridescens Nutt.",tapertip wakerobin
"ARDR4",,"Artemisia dracunculus L.",tarragon
"METO4",,"Melochia tomentosa L.",teabush
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"MEDE2",,"Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg",tenpetal blazingstar
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"PHAC",,"Phaseolus acutifolius A. Gray",tepary bean
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"CAERT",,"Castela erecta Turp. ssp. texana (Torr. & A. Gray) Cronquist",Texan goatbush
"PHVIT",,"Physalis virginiana Mill. var. texana (Rydb.) Waterf.",Texan groundcherry
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PHINT",,"Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood",Texan phacelia
"PHNIT",,"Phlox nivalis Lodd. ex Sweet ssp. texensis Lundell",Texan phlox
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"COAX",,"Coursetia axillaris J.M. Coult. & Rose",Texas babybonnets
"MASW",,"Mahonia swaseyi (Buckley ex Young) Fedde",Texas barberry
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"GATE3",,"Galium texense A. Gray",Texas bedstraw
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"SCCI2",,"Schizachyrium cirratum (Hack.) Wooton & Standl.",Texas bluestem
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"SETE6",,"Setaria texana W.H.P. Emery",Texas bristlegrass
"BRTE2",,"Bromus texensis (Shear) Hitchc.",Texas brome
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"CHTE10",,"Chrysopsis texana G.L. Nesom",Texas chrysopsis
"RUTE4",,"Rudbeckia texana (Perdue) P. Cox & Urbatsch",Texas coneflower
"VAFL",,"Valerianella florifera Shinners",Texas cornsalad
"HEWA",,"Hexalectris warnockii Ames & Correll",Texas crested coralroot
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"XYPA3",,"Xylothamia palmeri (A. Gray) G.L. Nesom",Texas desert goldenrod
"LYTE4",,"Lycium texanum Correll",Texas desert-thorn
"SPTE5",,"Sporobolus texanus Vasey",Texas dropseed
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"EBEB",,"Ebenopsis ebano (Berl.) Barneby & Grimes",Texas ebony
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"FEVE",,"Festuca versuta Beal",Texas fescue
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"EUGY",,"Euthamia gymnospermoides Greene",Texas goldentop
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"CRTE2",,"Crataegus texana Buckley",Texas hawthorn
"HETE4",,"Heliotropium texanum I.M. Johnst.",Texas heliotrope
"POAU15",,"Pomaria austrotexana B. Simpson",Texas holdback
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"SPBR",,"Spiranthes brevilabris Lindl.",Texas lady's tresses
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ANVE2",,"Anredera vesicaria (Lam.) C.F. Gaertn.",Texas madeiravine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"COPO2",,"Cordia podocephala Torr.",Texas manjack
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"MAPR3",,"Matelea producta (Torr.) Woodson",Texas milkvine
"ASTE",,"Asclepias texana A. Heller",Texas milkweed
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"MAPR2",,"Mammillaria prolifera (Mill.) Haw.",Texas nipple cactus
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATEA",,"Palafoxia texana DC. var. ambigua (Shinners) B.L. Turner & Morris",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"PATE10",,"Parkinsonia texana (A. Gray) S. Watson",Texas paloverde
"PATEM",,"Parkinsonia texana (A. Gray) S. Watson var. macra (I.M. Johnst.) Isely",Texas paloverde
"PATET2",,"Parkinsonia texana (A. Gray) S. Watson var. texana ",Texas paloverde
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"SPTE2",,"Spigelia texana (Torr. & A. Gray) A. DC.",Texas pinkroot
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"PELA18",,"Pediomelum latestipulatum (Shinners) Mahler",Texas Plains Indian breadroot
"PELAA",,"Pediomelum latestipulatum (Shinners) Mahler var. appressum (D.J. Ockendon) Gandhi & L.E. Brown",Texas Plains Indian breadroot
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"THSE4",,"Thymophylla setifolia Lag.",Texas pricklyleaf
"THSEG",,"Thymophylla setifolia Lag. var. greggii (A. Gray) Strother",Texas pricklyleaf
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"ARAU2",,"Argemone aurantiaca G.B. Ownbey",Texas pricklypoppy
"PSAU3",,"Pseudognaphalium austrotexanum G.L. Nesom",Texas rabbit-tobacco
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
"CECAT",,"Cercis canadensis L. var. texensis (S. Watson) M. Hopkins",Texas redbud
"JUTE3",,"Juncus texanus (Engelm.) Coville",Texas rush
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ATTE2",,"Atriplex texana S. Watson",Texas saltbush
"RHCI4",,"Rhododon ciliatus (Benth.) Epling",Texas sandmint
"BATE2",,"Bartonia texana Correll",Texas screwstem
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"CHFL4",,"Chamaecrista flexuosa (L.) Greene",Texas sensitive pea
"CHFLT",,"Chamaecrista flexuosa (L.) Greene var. texana (Buckley) Irwin & Barneby",Texas sensitive pea
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"XATEO",,"Xanthisma texanum DC. var. orientale Semple",Texas sleepydaisy
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"GUTET",,"Gutierrezia texana (DC.) Torr. & A. Gray var. texana ",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"DATE3",,"Dasylirion texanum Scheele",Texas sotol
"TRHU",,"Tradescantia humilis Rose",Texas spiderwort
"EUTE5",,"Eurytaenia texana Torr. & A. Gray",Texas spreadwing
"EUTE16",,"Euphorbia texana (Millsp. ex A. Heller) Boiss.",Texas spurge
"SACA3",,"Sabatia campestris Nutt.",Texas star
"MIMIT",,"Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.",Texas stitchwort
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"HEPR2",,"Helianthus praecox Engelm. & A. Gray",Texas sunflower
"HEPRP",,"Helianthus praecox Engelm. & A. Gray ssp. praecox ",Texas sunflower
"PALA13",,"Pavonia lasiopetala Scheele",Texas swampmallow
"FOAN",,"Forestiera angustifolia Torr.",Texas swampprivet
"MABL2",,"Machaeranthera blephariphylla (A. Gray) Shinners",Texas tansyaster
"CITE2",,"Cirsium texanum Buckley",Texas thistle
"COLI5",,"Coreopsis linifolia Nutt.",Texas tickseed
"NUTE",,"Nuttallanthus texanus (Scheele) D.A. Sutton",Texas toadflax
"STTE3",,"Stillingia texana I.M. Johnst.",Texas toothleaf
"AMTE4",,"Amyris texana (Buckley) P. Wilson",Texas torchwood
"TOTE2",,"Townsendia texensis Larsen",Texas Townsend daisy
"TATE2",,"Tauschia texana A. Gray",Texas umbrellawort
"VATE2",,"Varilla texana A. Gray",Texas varilla
"TRTE4",,"Triodanis texana McVaugh",Texas Venus' looking-glass
"VEHA",,"Verbena halei Small",Texas vervain
"TRTE3",,"Trillium texanum Buckley",Texas wakerobin
"SPLO",,"Sphenopholis longiflora (Vasey) Hitchc.",Texas wedgescale
"ZITE",,"Zizania texana Hitchc.",Texas wildrice
"ELTE3",,"Elymus texensis J.J.N. Campb.",Texas wildrye
"WITE",,"Willkommia texana Hitchc.",Texas willkommia
"CHTE",,"Chloris texensis Nash",Texas windmill grass
"NALE3",,"Nassella leucotricha (Trin. & Rupr.) Pohl",Texas wintergrass
"OXPRT",,"Oxalis priceae Small ssp. texana (Small) Eiten",Texas woodsorrel
"CATE15",,"Carlowrightia texana Henrickson & Daniel",Texas wrightwort
"LITE3",,"Lindheimera texana A. Gray & Engelm.",Texas yellowstar
"YURU",,"Yucca rupicola Scheele",Texas yucca
"MEFI",,"Meximalva filipes (A. Gray) Fryxell",texasfan
"SPTH",,"Sporobolus tharpii Hitchc.",Tharp's dropseed
"PHDRT",,"Phlox drummondii Hook. ssp. tharpii (Whitehouse) Wherry",Tharp's phlox
"ANCR",,"Anoda crenatiflora Ortega",thicket anoda
"PHPOP",,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb. var. polystachios ",thicket bean
"PHPO2",,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",thicket bean
"CAAB5",,"Carex abscondita Mack.",thicket sedge
"DRPA3",,"Drymaria pachyphylla Wooton & Standl.",thickleaf drymary
"CRCR3",,"Cryptantha crassisepala (Torr. & A. Gray) Greene",thicksepal cryptantha
"CRCRC",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. crassisepala ",thicksepal cryptantha
"CRCRE",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. elachantha I.M. Johnst.",thicksepal cryptantha
"PASE5",,"Paspalum setaceum Michx.",thin paspalum
"CAFL3",,"Carex flaccosperma Dewey",thinfruit sedge
"CYDA4",,"Cylindropuntia davisii (Engelm. & J.M. Bigelow) F.M. Knuth",thistle cholla
"EUPI3",,"Eupatorium ×pinnatifidum Elliott [capillifolium × perfoliatum]",thoroughwort
"RHFI",,"Rhynchospora filifolia A. Gray",threadleaf beaksedge
"OELI",,"Oenothera linifolia Nutt.",threadleaf evening primrose
"SAFL5",,"Sartwellia flaveriae A. Gray",threadleaf glowwort
"SEFL3",,"Senecio flaccidus Less.",threadleaf ragwort
"GUMI",,"Gutierrezia microcephala (DC.) A. Gray",threadleaf snakeweed
"CHRE4",,"Chamaesyce revoluta (Engelm.) Small",threadstem sandmat
"MENI",,"Melica nitens (Scribn.) Nutt. ex Piper",threeflower melicgrass
"THTR7",,"Thurovia triflora Rose",threeflower snakeweed
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"MACO6",,"Malvastrum coromandelianum (L.) Garcke",threelobe false mallow
"VITR2",,"Viola triloba Schwein.",three-lobe violet
"VITRT2",,"Viola triloba Schwein. var. triloba ",three-lobe violet
"SOVE6",,"Solidago velutina DC.",threenerve goldenrod
"CRLI2",,"Croton lindheimerianus Scheele",threeseed croton
"CRLIL",,"Croton lindheimerianus Scheele var. lindheimerianus ",threeseed croton
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"PITH",,"Pilostyles thurberi A. Gray",Thurber's stemsucker
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"IPCO8",,"Ipomoea cordatotriloba Dennst.",tievine
"IPCOC2",,"Ipomoea cordatotriloba Dennst. var. cordatotriloba ",tievine
"PHAN2",,"Phalaris angusta Nees ex Trin.",timothy canarygrass
"HOPU3",,"Houstonia pusilla Schoepf",tiny bluet
"MYMI2",,"Myosurus minimus L.",tiny mousetail
"LAPU3",,"Lathyrus pusillus Elliott",tiny pea
"CAHY2",,"Carex hyalina Boott",tissue sedge
"JUBU",,"Juncus bufonius L.",toad rush
"PLMU3",,"Pleuraphis mutica Buckley",tobosagrass
"EUDE4",,"Euphorbia dentata Michx.",toothed spurge
"EUDED",,"Euphorbia dentata Michx. var. dentata ",toothed spurge
"VIDE3",,"Viguiera dentata (Cav.) Spreng.",toothleaf goldeneye
"VIDED3",,"Viguiera dentata (Cav.) Spreng. var. dentata ",toothleaf goldeneye
"ECAT",,"Echinacea atrorubens Nutt.",Topeka purple coneflower
"PRREC",,"Prosopis reptans Benth. var. cinerascens (A. Gray) Burkart",tornillo
"PRRE2",,"Prosopis reptans Benth.",tornillo
"PARE3",,"Panicum repens L.",torpedo grass
"LYTO",,"Lycium torreyi A. Gray",Torrey wolfberry
"AMTO6",,"Amaranthus torreyi (A. Gray) Benth. ex S. Watson",Torrey's amaranthus
"CRIN13",,"Croton incanus Kunth",Torrey's croton
"EPTO",,"Ephedra torreyana S. Watson",Torrey's jointfir
"EPTOT",,"Ephedra torreyana S. Watson var. torreyana ",Torrey's jointfir
"JUTO",,"Juncus torreyi Coville",Torrey's rush
"IPCOT",,"Ipomoea cordatotriloba Dennst. var. torreyana (A. Gray) D. Austin",Torrey's tievine
"YUTO",,"Yucca torreyi Shafer",Torrey's yucca
"DIWI2",,"Dimorphocarpa wislizeni (Engelm.) Rollins",touristplant
"RHTR2",,"Rhynchospora tracyi Britton",Tracy's beaksedge
"CRTR",,"Crataegus tracyi Ashe ex Eggl.",Tracy's hawthorn
"KRLA",,"Krameria lanceolata Torr.",trailing krameria
"LEPR",,"Lespedeza procumbens Michx.",trailing lespedeza
"SADE",,"Sagina decumbens (Elliott) Torr. & A. Gray",trailing pearlwort
"SADED",,"Sagina decumbens (Elliott) Torr. & A. Gray ssp. decumbens ",trailing pearlwort
"PHNI",,"Phlox nivalis Lodd. ex Sweet",trailing phlox
"LAMO2",,"Lantana montevidensis (Spreng.) Briq.",trailing shrubverbena
"ALIN",,"Allionia incarnata L.",trailing windmills
"ALINI",,"Allionia incarnata L. var. incarnata ",trailing windmills
"LYRA3",,"Lysimachia radicans Hook.",trailing yellow loosestrife
"AYFI",,"Ayenia filiformis S. Watson",Trans-Pecos ayenia
"CHVI9",,"Chamaesaracha villosa Rydb.",Trans-Pecos five eyes
"TIGE",,"Tidestromia gemmata I.M. Johnst.",Trans-Pecos honeysweet
"ALFI3",,"Aletes filifolius Mathias, Constance & W.L. Theobald",Trans-Pecos Indian parsley
"POSC6",,"Porophyllum scoparium A. Gray",Trans-Pecos poreleaf
"STTR2",,"Stillingia treculiana (Müll. Arg.) I.M. Johnst.",Trecul's toothleaf
"CYIM2",,"Cylindropuntia imbricata (Haw.) F.M. Knuth",tree cholla
"CYIMI",,"Cylindropuntia imbricata (Haw.) F.M. Knuth var. imbricata ",tree cholla
"AIAL",,"Ailanthus altissima (Mill.) Swingle",tree of heaven
"NIGL",,"Nicotiana glauca Graham",tree tobacco
"AMPO",,"Amaranthus polygonoides L.",tropical amaranth
"CYSU",,"Cyperus surinamensis Rottb.",tropical flatsedge
"RIBR2",,"Richardia brasiliensis Gomes",tropical Mexican clover
"NEPU3",,"Neptunia pubescens Benth.",tropical puff
"NEPUP",,"Neptunia pubescens Benth. var. pubescens ",tropical puff
"NYEL",,"Nymphaea elegans Hook.",tropical royalblue waterlily
"TRIN6",,"Trixis inula Crantz",tropical threefold
"IPAL",,"Ipomoea alba L.",tropical white morning-glory
"CARA2",,"Campsis radicans (L.) Seem. ex Bureau",trumpet creeper
"OEJA",,"Oenothera jamesii Torr. & A. Gray",trumpet evening primrose
"LOSE",,"Lonicera sempervirens L.",trumpet honeysuckle
"EUFI14",,"Eutrochium fistulosum (Barratt) E.E. Lamont",trumpetweed
"ASTO",,"Asclepias tomentosa Elliott",tuba milkweed
"ATAC",,"Atriplex acanthocarpa (Torr.) S. Watson",tubercled saltbush
"ATACA",,"Atriplex acanthocarpa (Torr.) S. Watson ssp. acanthocarpa ",tubercled saltbush
"PYGR2",,"Pyrrhopappus grandiflorus (Nutt.) Nutt.",tuberous desert-chicory
"CATU5",,"Calopogon tuberosus (L.) Britton, Sterns & Poggenb.",tuberous grasspink
"CATUT",,"Calopogon tuberosus (L.) Britton, Sterns & Poggenb. var. tuberosus ",tuberous grasspink
"LITU2",,"Lithospermum tuberosum Rugel ex DC.",tuberous stoneseed
"VERI2",,"Verbena rigida Spreng.",tuberous vervain
"AMLO",,"Amsonia longiflora Torr.",tubular bluestar
"AMLOL",,"Amsonia longiflora Torr. var. longiflora ",tubular bluestar
"AMLOS",,"Amsonia longiflora Torr. var. salpignantha (Woodson) S.P. McLaughlin",tubular bluestar
"LIIM",,"Linum imbricatum (Raf.) Shinners",tufted flax
"ERPE",,"Eragrostis pectinacea (Michx.) Nees ex Steud.",tufted lovegrass
"ERPEP2",,"Eragrostis pectinacea (Michx.) Nees ex Steud. var. pectinacea ",tufted lovegrass
"OXPR",,"Oxalis priceae Small",tufted yellow woodsorrel
"JUBR3",,"Juncus brachyphyllus Wiegand",tuftedstem rush
"OPCA7",,"Opuntia camanchica Engelm. & J.M. Bigelow",tulip pricklypear
"OPPH",,"Opuntia phaeacantha Engelm.",tulip pricklypear
"LITU",,"Liriodendron tulipifera L.",tuliptree
"ERSE2",,"Eragrostis sessilispica Buckley",tumble lovegrass
"CHVE2",,"Chloris verticillata Nutt.",tumble windmill grass
"SCPA",,"Schedonnardus paniculatus (Nutt.) Trel.",tumblegrass
"PHNO2",,"Phyla nodiflora (L.) Greene",turkey tangle fogfruit
"ASNUT",,"Astragalus nuttallianus DC. var. trichocarpus Torr. & A. Gray",turkeypeas
"TETU2",,"Tetraneuris turneri (K.F. Parker) K.F. Parker",Turner's four-nerve daisy
"JUTU3",,"Justicia turneri Hilsenb.",Turner's water-willow
"PECY7",,"Pediomelum cyphocalyx (A. Gray) Rydb.",turniproot
"THTE6",,"Thalassia testudinum Banks & Sol. ex Koenig",turtlegrass
"BAMA5",,"Batis maritima L.",turtleweed
"DETW",,"Desmodium tweedyi Britton",Tweedy's ticktrefoil
"SEBA3",,"Senna bauhinioides (A. Gray) Irwin & Barneby",twinleaf senna
"ELTO",,"Eleocharis tortilis (Link) Schult.",twisted spikerush
"SOTO2",,"Solidago tortifolia Elliott",twistleaf goldenrod
"YUPA",,"Yucca pallida McKelvey",twistleaf yucca
"OPMA2",,"Opuntia macrorhiza Engelm.",twistspine pricklypear
"OPMAM3",,"Opuntia macrorhiza Engelm. var. macrorhiza ",twistspine pricklypear
"CRLE3",,"Croton leucophyllus Müll. Arg.",twocolor croton
"MEMU",,"Melica mutica Walter",twoflower melicgrass
"CABI",,"Calliandra biflora Tharp",twoflower stickpea
"CAHE3",,"Callitriche heterophylla Pursh",twoheaded water-starwort
"CAHEH",,"Callitriche heterophylla Pursh ssp. heterophylla ",twoheaded water-starwort
"SODI2",,"Solanum diphyllum L.",twoleaf nightshade
"SERO8",,"Senna roemeriana (Scheele) Irwin & Barneby",twoleaf senna
"MYHE2",,"Myriophyllum heterophyllum Michx.",twoleaf watermilfoil
"PIED",,"Pinus edulis Engelm.",twoneedle pinyon
"HADI3",,"Halesia diptera Ellis",two-wing silverbell
"WAIN",,"Waltheria indica L.",uhaloa
"PAMI26",,"Packera millelobata (Rydb.) W.A. Weber & Á. Löve",Uinta ragwort
"PSUM2",,"Pseudabutilon umbellatum (L.) Fryxell",umbrella Indian mallow
"CYIN6",,"Cyperus involucratus Rottb.",umbrella plant
"AGPE",,"Agrostis perennans (Walter) Tuck.",upland bentgrass
"GOHI",,"Gossypium hirsutum L.",upland cotton
"GOHIH2",,"Gossypium hirsutum L. var. hirsutum ",upland cotton
"ECBE2",,"Echinodorus berteroi (Spreng.) Fassett",upright burhead
"RACO3",,"Ratibida columnifera (Nutt.) Wooton & Standl.",upright prairie coneflower
"CAST8",,"Carex stricta Lam.",upright sedge
"COSE4",,"Cortaderia selloana (Schult. & Schult. f.) Asch. & Graebn.",Uruguayan pampas grass
"SAUT2",,"Sarcocornia utahensis (Tidestr.) A.J. Scott",Utah swampfire
"HEBO",,"Hedysarum boreale Nutt.",Utah sweetvetch
