Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CHPI8",,"Chrysopsis pilosa Nutt.",soft goldenaster
"BEPU2",,"Berlandiera pumila (Michx.) Nutt.",soft greeneyes
"BEPUP3",,"Berlandiera pumila (Michx.) Nutt. var. pumila ",soft greeneyes
"HEMO4",,"Heliotropium molle (Torr.) I.M. Johnst.",soft heliotrope
"FUTO2",,"Funastrum torreyi (A. Gray) Schltr.",soft twinevine
"HEMO",,"Hedeoma mollis Torr.",softhair false pennyroyal
"ONBE",,"Onosmodium bejariense DC. ex A. DC.",soft-hair marbleseed
"ONBEB",,"Onosmodium bejariense DC. ex A. DC. var. bejariense ",soft-hair marbleseed
"DIMA5",,"Dichanthelium malacophyllum (Nash) Gould",softleaf rosette grass
"SCTA2",,"Schoenoplectus tabernaemontani (C.C. Gmel.) Palla",softstem bulrush
"PISO",,"Pinus ×sondereggeri H.H. Chapm. ex Sudw. [palustris × taeda]",Sonderegger pine
"PECY",,"Pectis cylindrica (Fernald) Rydb.",Sonoran chinchweed
"CHMI7",,"Chamaesyce micromera (Boiss. ex Engelm.) Wooton & Standl.",Sonoran sandmat
"LESO",,"Lepidium sordidum A. Gray",sordid pepperweed
"SOBI2",,"Sorghum bicolor (L.) Moench",sorghum
"ERPO4",,"Eriogonum polycladon Benth.",sorrel buckwheat
"CITR2",,"Cissus trifoliata (L.) L.",sorrelvine
"GLPU3",,"Glandularia pulchella (Sweet) Troncoso",South American mock vervain
"GAAEA2",,"Gaillardia aestivalis (Walter) H. Rock var. austrotexana B.L. Turner",South Texas blanketflower
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"OPVU",,"Ophioglossum vulgatum L.",southern adderstongue
"SYDI2",,"Symphyotrichum divaricatum (Nutt.) G.L. Nesom",southern annual saltmarsh aster
"VIRE7",,"Viburnum recognitum Fernald",southern arrowwood
"VIDE",,"Viburnum dentatum L.",southern arrowwood
"VIDED4",,"Viburnum dentatum L. var. dentatum ",southern arrowwood
"MOCA7",,"Morella caroliniensis (Mill.) Small",southern bayberry
"UTJU",,"Utricularia juncea Vahl",southern bladderwort
"HOMI4",,"Houstonia micrantha (Shinners) Terrell",southern bluet
"LYAP4",,"Lycopodiella appressa (Chapm.) Cranfill",southern bog clubmoss
"TYDO",,"Typha domingensis Pers.",southern cattail
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"LEHE",,"Leersia hexandra Sw.",southern cutgrass
"STHU2",,"Stylisma humistrata (Walter) Chapm.",southern dawnflower
"RUTR",,"Rubus trivialis Michx.",southern dewberry
"MADE5",,"Malacomeles denticulata (Kunth) Engelm.",southern false serviceberry
"ISPL",,"Isocoma pluriflora (Torr. & A. Gray) Greene",southern goldenbush
"POAM3",,"Polygonella americana (Fisch. & C.A. Mey.) Small",southern jointweed
"MAGR4",,"Magnolia grandiflora L.",southern magnolia
"ROTE2",,"Rorippa teres (Michx.) R. Stuckey",southern marsh yellowcress
"EUHE10",,"Eurybia hemispherica (Alexander) G.L. Nesom",southern prairie aster
"QUFA",,"Quercus falcata Michx.",southern red oak
"CEEC",,"Cenchrus echinatus L.",southern sandbur
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"ACFL",,"Acer floridanum (Chapm.) Pax",southern sugar maple
"NAGU",,"Najas guadalupensis (Spreng.) Magnus",southern waternymph
"NAGUG",,"Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis ",southern waternymph
"CAGL5",,"Carex glaucescens Elliott",southern waxy sedge
"DRLU",,"Dryopteris ludoviciana (Kunze) Small",southern woodfern
"SYEX",,"Symphyotrichum expansum (Poepp. ex Spreng.) G.L. Nesom",southwestern annual saltmarsh aster
"GAVI",,"Galium virgatum Nutt.",southwestern bedstraw
"BRCO7",,"Brickellia conduplicata (B.L. Rob.) B.L. Rob.",southwestern brickellbush
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"ACEM4",,"Achnatherum eminens (Cav.) Barkworth",southwestern needlegrass
"CHPU4",,"Chrysothamnus pulchellus (A. Gray) Greene",southwestern rabbitbrush
"ANLE5",,"Anulocaulis leiosolenus (Torr.) Standl.",southwestern ringstem
"ANLEL",,"Anulocaulis leiosolenus (Torr.) Standl. var. lasianthus I.M. Johnst.",southwestern ringstem
"ANLEL2",,"Anulocaulis leiosolenus (Torr.) Standl. var. leiosolenus ",southwestern ringstem
"ASSO5",,"Astragalus soxmaniorum Lundell",Soxman's milkvetch
"OESP",,"Oenothera spachiana Torr. & A. Gray",Spach's evening primrose
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"TIUS",,"Tillandsia usneoides (L.) L.",Spanish moss
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"SISA3",,"Sisyrinchium sagittiferum E.P. Bicknell",spearbract blue-eyed grass
"MAPA9",,"Matelea parvifolia (Torr.) Woodson",spearleaf
"ASSP2",,"Asclepias sperryi Woodson",Sperry's milkweed
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"ARTE3",,"Aristida ternipes Cav.",spidergrass
"SPCO4",,"Sporobolus contractus Hitchc.",spike dropseed
"ORMU3",,"Orobanche multicaulis Brandegee",spiked broomrape
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"HESP3",,"Hexalectris spicata (Walter) Barnhart",spiked crested coralroot
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"GLSP",,"Glossopetalon spinescens A. Gray",spiny greasebush
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"ECDA",,"Echinocereus dasyacanthus Engelm.",spiny hedgehog cactus
"EYSP",,"Eysenhardtia spinosa Engelm.",spiny kidneywood
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"PHMA17",,"Phaseolus maculatus Scheele",spotted bean
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"POPE3",,"Polygonum persicaria L.",spotted ladysthumb
"POPU6",,"Potamogeton pulcher Tuck.",spotted pondweed
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"HYPU",,"Hypericum punctatum Lam.",spotted St. Johnswort
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CRTR5",,"Cressa truxillensis Kunth",spreading alkaliweed
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"PEPR",,"Pectis prostrata Cav.",spreading chinchweed
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"HADI4",,"Halimolobos diffusa (A. Gray) O.E. Schulz",spreading fissurewort
"ERDI4",,"Erigeron divergens Torr. & A. Gray",spreading fleabane
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"CHEF",,"Chaetopappa effusa (A. Gray) Shinners",spreading leastdaisy
"SEDI3",,"Selinocarpus diffusus A. Gray",spreading moonpod
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"GLRA",,"Glinus radiatus (Ruiz & Pav.) Rohrb.",spreading sweetjuice
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"BOCH",,"Bouteloua chondrosioides (Kunth) Benth. ex S. Watson",sprucetop grama
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"VUEL",,"Vulpia elliotea (Raf.) Fernald",squirreltail fescue
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"NELO2",,"Nesaea longipes A. Gray",stalkflower
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"IRHE",,"Iresine heterophylla Standl.",Standley's bloodleaf
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"CAALA2",,"Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig",stellate sedge
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TEAC",,"Tetraneuris acaulis (Pursh) Greene",stemless four-nerve daisy
"TEACA2",,"Tetraneuris acaulis (Pursh) Greene var. acaulis ",stemless four-nerve daisy
"ALAC2",,"Aletes acaulis (Torr.) J.M. Coult. & Rose",stemless Indian parsley
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"HOST2",,"Holacantha stewartii C.H. Mull.",Stewart's crucifixionthorn
"GIST3",,"Gilia stewartii I.M. Johnst.",Stewart's gilia
"JUMIS",,"Juglans microcarpa Berl. var. stewartii (I.M. Johnst.) W. Manning",Stewart's little walnut
"CEGL6",,"Centaurium glanduliferum (Correll) B.L. Turner",sticky centaury
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"SCRE3",,"Scutellaria resinosa Torr.",sticky skullcap
"GAAP2",,"Galium aparine L.",stickywilly
"OXRI",,"Oxypolis rigidior (L.) Raf.",stiff cowbane
"FERI2",,"Fendlera rigida I.M. Johnst.",stiff fendlerbush
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"OLRIR",,"Oligoneuron rigidum (L.) Small var. rigidum ",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"HYRI2",,"Hypoxis rigida Chapm.",stiff star-grass
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"HESTS",,"Heterotheca stenophylla (A. Gray) Shinners var. stenophylla ",stiffleaf false goldenaster
"CRRI3",,"Croptilon rigidifolium (E.B. Sm.) E.B. Sm.",stiffleaf scratchdaisy
"LIRI",,"Linum rigidum Pursh",stiffstem flax
"LIRIR",,"Linum rigidum Pursh var. rigidum ",stiffstem flax
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"SILO",,"Sida longipes A. Gray",stockflower fanpetals
"PHRO",,"Phacelia robusta (J.F. Macbr.) I.M. Johnst.",stout phacelia
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"ECST2",,"Echinocereus stramineus (Engelm.) F. Seitz",strawberry hedgehog cactus
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"MAFL2",,"Mayaca fluviatilis Aubl.",stream bogmoss
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"FOPUP",,"Forestiera pubescens Nutt. var. pubescens ",stretchberry
"BORO5",,"Bolboschoenus robustus (Pursh) Soják",sturdy bulrush
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYH",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. hypogaeum ",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"VIAE",,"Vitis aestivalis Michx.",summer grape
"VIAEA2",,"Vitis aestivalis Michx. var. aestivalis ",summer grape
"LEAE",,"Leucojum aestivum L.",summer snowflake
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"HISW",,"Hilaria swallenii Cory",Swallen's curly-mesquite
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"PEPA37",,"Persea palustris (Raf.) Sarg.",swamp bay
"QUMI",,"Quercus michauxii Nutt.",swamp chestnut oak
"RUVE3",,"Rumex verticillatus L.",swamp dock
"MISE3",,"Mitreola sessilifolia (J.F. Gmel.) G. Don",swamp hornpod
"CLCR",,"Clematis crispa L.",swamp leather flower
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"NYBI",,"Nyssa biflora Walter",swamp tupelo
"VEHA2",,"Verbena hastata L.",swamp verbena
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"MILO2",,"Mirabilis longiflora L.",sweet four o'clock
"MILOW",,"Mirabilis longiflora L. var. wrightiana (A. Gray ex Britton & Kearney) Kearney & Peebles",sweet four o'clock
"IRPA2",,"Iris pallida Lam.",sweet iris
"VIMO2",,"Vitis monticola Buckley",sweet mountain grape
"MAVI2",,"Magnolia virginiana L.",sweetbay
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"HEIN7",,"Hedyotis intricata Fosberg",tangled starviolet
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"ERAC4",,"Eriochloa acuminata (J. Presl) Kunth",tapertip cupgrass
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"TRVI5",,"Trillium viridescens Nutt.",tapertip wakerobin
"ARDR4",,"Artemisia dracunculus L.",tarragon
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"MEDE2",,"Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg",tenpetal blazingstar
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"PHAC",,"Phaseolus acutifolius A. Gray",tepary bean
"CHTH6",,"Chamaesyce theriaca (L.C. Wheeler) Shinners",Terlingua sandmat
"GECAT",,"Geum canadense Jacq. var. texanum Fernald & Weath.",Texan avens
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"PHINT",,"Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood",Texan phacelia
"PHNIT",,"Phlox nivalis Lodd. ex Sweet ssp. texensis Lundell",Texan phlox
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"MASW",,"Mahonia swaseyi (Buckley ex Young) Fedde",Texas barberry
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"GATE3",,"Galium texense A. Gray",Texas bedstraw
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"SCCI2",,"Schizachyrium cirratum (Hack.) Wooton & Standl.",Texas bluestem
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"BRTE2",,"Bromus texensis (Shear) Hitchc.",Texas brome
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"VAFL",,"Valerianella florifera Shinners",Texas cornsalad
"HEWA",,"Hexalectris warnockii Ames & Correll",Texas crested coralroot
"TIGO",,"Tiquilia gossypina (Wooton & Standl.) A.T. Richardson",Texas crinklemat
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"SPTE5",,"Sporobolus texanus Vasey",Texas dropseed
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"HETE7",,"Hechtia texensis S. Watson",Texas false agave
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"MITE13",,"Mirabilis texensis (J.M. Coult.) B.L. Turner",Texas four o'clock
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"EUGY",,"Euthamia gymnospermoides Greene",Texas goldentop
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"ZAHI2",,"Zanthoxylum hirsutum Buckley",Texas Hercules' club
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"IVTE",,"Iva texensis R.C. Jacks.",Texas marsh elder
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"MAPR3",,"Matelea producta (Torr.) Woodson",Texas milkvine
"ASTE",,"Asclepias texana A. Heller",Texas milkweed
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"PHTE3",,"Philadelphus texensis Hu",Texas mock orange
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"MAPR2",,"Mammillaria prolifera (Mill.) Haw.",Texas nipple cactus
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"SPTE2",,"Spigelia texana (Torr. & A. Gray) A. DC.",Texas pinkroot
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"PELA18",,"Pediomelum latestipulatum (Shinners) Mahler",Texas Plains Indian breadroot
"PELAA",,"Pediomelum latestipulatum (Shinners) Mahler var. appressum (D.J. Ockendon) Gandhi & L.E. Brown",Texas Plains Indian breadroot
"PELAL2",,"Pediomelum latestipulatum (Shinners) Mahler var. latestipulatum ",Texas Plains Indian breadroot
"CASC4",,"Callirhoe scabriuscula B.L. Rob.",Texas poppymallow
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"THSE4",,"Thymophylla setifolia Lag.",Texas pricklyleaf
"THSEG",,"Thymophylla setifolia Lag. var. greggii (A. Gray) Strother",Texas pricklyleaf
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
"CECAT",,"Cercis canadensis L. var. texensis (S. Watson) M. Hopkins",Texas redbud
"ANRE3",,"Anulocaulis reflexus I.M. Johnst.",Texas ringstem
"JUTE3",,"Juncus texanus (Engelm.) Coville",Texas rush
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ALTE3",,"Allolepis texana (Vasey) Söderst. & Decker",Texas salt
"RHCI4",,"Rhododon ciliatus (Benth.) Epling",Texas sandmint
"ANFL3",,"Antiphytum floribundum (Torr.) A. Gray",Texas saucerflower
"SATE4",,"Saxifraga texana Buckley",Texas saxifrage
"BATE2",,"Bartonia texana Correll",Texas screwstem
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"SEDI2",,"Selenia dissecta Torr. & A. Gray",Texas selenia
"CHFL4",,"Chamaecrista flexuosa (L.) Greene",Texas sensitive pea
"CHFLT",,"Chamaecrista flexuosa (L.) Greene var. texana (Buckley) Irwin & Barneby",Texas sensitive pea
"IRLE",,"Iresine leptoclada (Hook. f.) Henrickson & Sundberg",Texas shrub
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"SCTE15",,"Scutellaria texana B.L. Turner",Texas skullcap
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"GUTET",,"Gutierrezia texana (DC.) Torr. & A. Gray var. texana ",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"STPLT",,"Styrax platanifolius Engelm. ssp. texanus (Cory) P.W. Fritsch",Texas snowbell
"DATE3",,"Dasylirion texanum Scheele",Texas sotol
"TRHU",,"Tradescantia humilis Rose",Texas spiderwort
"EUTE5",,"Eurytaenia texana Torr. & A. Gray",Texas spreadwing
"EUTE16",,"Euphorbia texana (Millsp. ex A. Heller) Boiss.",Texas spurge
"SACA3",,"Sabatia campestris Nutt.",Texas star
"MIMIT",,"Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.",Texas stitchwort
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"FOAN",,"Forestiera angustifolia Torr.",Texas swampprivet
