Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"TRSM",,"Tragia smallii Shinners",Small's noseburn
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"PHPO3",,"Phyllanthus polygonoides Nutt. ex Spreng.",smartweed leaf-flower
"BILA",,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick
"HYGL2",,"Hypochaeris glabra L.",smooth cat's ear
"SPAL",,"Spartina alterniflora Loisel.",smooth cordgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"ELNU",,"Elephantopus nudatus A. Gray",smooth elephantsfoot
"SPGL2",,"Spermacoce glabra Michx.",smooth false buttonweed
"AMLA2",,"Amorpha laevigata Nutt.",smooth false indigo
"MIGL3",,"Mirabilis glabra (S. Watson) Standl.",smooth four o'clock
"STTE",,"Stachys tenuifolia Willd.",smooth hedgenettle
"EQLA",,"Equisetum laevigatum A. Braun",smooth horsetail
"PRLA6",,"Prosopis laevigata (Humb. & Bonpl. ex Willd.) M.C. Johnst.",smooth mesquite
"HEHE5",,"Heliopsis helianthoides (L.) Sweet",smooth oxeye
"PHGL",,"Phacelia glabra Nutt.",smooth phacelia
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"POBI2",,"Polygonatum biflorum (Walter) Elliott",smooth Solomon's seal
"POBIC",,"Polygonatum biflorum (Walter) Elliott var. commutatum (Schult. & Schult. f.) Morong",smooth Solomon's seal
"RHGL",,"Rhus glabra L.",smooth sumac
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"VILU2",,"Vicia lutea L.",smooth yellow vetch
"SPIN4",,"Sporobolus indicus (L.) R. Br.",smut grass
"SPINI2",,"Sporobolus indicus (L.) R. Br. var. indicus ",smut grass
"POOP",,"Pogonia ophioglossoides (L.) Ker Gawl.",snakemouth orchid
"HEAM",,"Helenium amarum (Raf.) H. Rock",sneezeweed
"HEAMA",,"Helenium amarum (Raf.) H. Rock var. amarum ",sneezeweed
"HEAMB2",,"Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.",sneezeweed
"EUMA8",,"Euphorbia marginata Pursh",snow on the mountain
"EUBI2",,"Euphorbia bicolor Engelm. & A. Gray",snow on the prairie
"ABFR2",,"Abronia fragrans Nutt. ex Hook.",snowball sand verbena
"PLNI",,"Platanthera nivea (Nutt.) Luer",snowy orchid
"YUGL",,"Yucca glauca Nutt.",soapweed yucca
"YUGLG2",,"Yucca glauca Nutt. var. glauca ",soapweed yucca
"BRHO2",,"Bromus hordeaceus L.",soft brome
"BRHOH",,"Bromus hordeaceus L. ssp. hordeaceus ",soft brome
"CHPI8",,"Chrysopsis pilosa Nutt.",soft goldenaster
"BEPU2",,"Berlandiera pumila (Michx.) Nutt.",soft greeneyes
"BEPUP3",,"Berlandiera pumila (Michx.) Nutt. var. pumila ",soft greeneyes
"BEPUS",,"Berlandiera pumila (Michx.) Nutt. var. scabrella G.L. Nesom & B.L. Turner",soft greeneyes
"CICA7",,"Cirsium carolinianum (Walter) Fernald & B.G. Schub.",soft thistle
"ONBE",,"Onosmodium bejariense DC. ex A. DC.",soft-hair marbleseed
"ONBEB",,"Onosmodium bejariense DC. ex A. DC. var. bejariense ",soft-hair marbleseed
"MIMA",,"Mimosa malacophylla A. Gray",softleaf mimosa
"DIMA5",,"Dichanthelium malacophyllum (Nash) Gould",softleaf rosette grass
"SCTA2",,"Schoenoplectus tabernaemontani (C.C. Gmel.) Palla",softstem bulrush
"ZEST",,"Zeuxine strateumatica (L.) Schltr.",soldier's orchid
"SOBI2",,"Sorghum bicolor (L.) Moench",sorghum
"CITR2",,"Cissus trifoliata (L.) L.",sorrelvine
"DIIN2",,"Digitaria insularis (L.) Mez ex Ekman",sourgrass
"GLPU3",,"Glandularia pulchella (Sweet) Troncoso",South American mock vervain
"GAAEA2",,"Gaillardia aestivalis (Walter) H. Rock var. austrotexana B.L. Turner",South Texas blanketflower
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"SYDI2",,"Symphyotrichum divaricatum (Nutt.) G.L. Nesom",southern annual saltmarsh aster
"VIRE7",,"Viburnum recognitum Fernald",southern arrowwood
"VIDE",,"Viburnum dentatum L.",southern arrowwood
"VIDED4",,"Viburnum dentatum L. var. dentatum ",southern arrowwood
"MOCA7",,"Morella caroliniensis (Mill.) Small",southern bayberry
"RHMI7",,"Rhynchospora microcarpa Baldw. ex A. Gray",southern beaksedge
"HOMI4",,"Houstonia micrantha (Shinners) Terrell",southern bluet
"BUCA3",,"Burmannia capitata (J.F. Gmel.) Mart.",southern bluethread
"LYAP4",,"Lycopodiella appressa (Chapm.) Cranfill",southern bog clubmoss
"CABI8",,"Catalpa bignonioides Walter",southern catalpa
"TYDO",,"Typha domingensis Pers.",southern cattail
"MAAN3",,"Malus angustifolia (Aiton) Michx.",southern crab apple
"MAANA",,"Malus angustifolia (Aiton) Michx. var. angustifolia ",southern crab apple
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"LEHE",,"Leersia hexandra Sw.",southern cutgrass
"STHU2",,"Stylisma humistrata (Walter) Chapm.",southern dawnflower
"RUTR",,"Rubus trivialis Michx.",southern dewberry
"CYTH",,"Cyperus thyrsiflorus Jungh.",southern flatsedge
"ISPL",,"Isocoma pluriflora (Torr. & A. Gray) Greene",southern goldenbush
"POAM3",,"Polygonella americana (Fisch. & C.A. Mey.) Small",southern jointweed
"CALO9",,"Carex lonchocarpa Willd.",southern long sedge
"MAGR4",,"Magnolia grandiflora L.",southern magnolia
"ROTE2",,"Rorippa teres (Michx.) R. Stuckey",southern marsh yellowcress
"LEAU3",,"Lepidium austrinum Small",southern pepperwort
"EUHE10",,"Eurybia hemispherica (Alexander) G.L. Nesom",southern prairie aster
"QUFA",,"Quercus falcata Michx.",southern red oak
"WAMA",,"Wahlenbergia marginata (Thunb.) A. DC.",southern rockbell
"CEEC",,"Cenchrus echinatus L.",southern sandbur
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"LIAU3",,"Listera australis Lindl.",southern twayblade
"FUSC",,"Fuirena scirpoidea Michx.",southern umbrella-sedge
"LUFL2",,"Luziola fluitans (Michx.) Terrell & H. Rob.",southern watergrass
"NAGU",,"Najas guadalupensis (Spreng.) Magnus",southern waternymph
"NAGUG",,"Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis ",southern waternymph
"CAGL5",,"Carex glaucescens Elliott",southern waxy sedge
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"GAVI",,"Galium virgatum Nutt.",southwestern bedstraw
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"CHPU4",,"Chrysothamnus pulchellus (A. Gray) Greene",southwestern rabbitbrush
"ASSO5",,"Astragalus soxmaniorum Lundell",Soxman's milkvetch
"OESP",,"Oenothera spachiana Torr. & A. Gray",Spach's evening primrose
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"TIUS",,"Tillandsia usneoides (L.) L.",Spanish moss
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BOBI",,"Botrychium biternatum (Sav.) Underw.",sparselobe grapefern
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"SISA3",,"Sisyrinchium sagittiferum E.P. Bicknell",spearbract blue-eyed grass
"MAMA7",,"Manfreda maculosa (Hook.) Rose",spice lily
"PTMU",,"Pteris multifida Poir.",spider brake
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"LUHI",,"Ludwigia hirtella Raf.",spindleroot
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"ESVIR",,"Escobaria vivipara (Nutt.) Buxbaum var. radiosa (Engelm.) D.R. Hunt",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"LUAE",,"Luffa aegyptiaca Mill.",sponge gourd
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"MOFR2",,"Monarda fruticulosa Epling",spotted beebalm
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUI2",,"Monarda punctata L. ssp. immaculata Pennell",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUC3",,"Monarda punctata L. ssp. punctata var. correllii B.L. Turner",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"MOPUO",,"Monarda punctata L. ssp. punctata var. occidentalis (Epling) Palmer & Steyerm.",spotted beebalm
"MOPUP2",,"Monarda punctata L. ssp. punctata var. punctata ",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"MEAR",,"Medicago arabica (L.) Huds.",spotted medick
"POPU6",,"Potamogeton pulcher Tuck.",spotted pondweed
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"HYPU",,"Hypericum punctatum Lam.",spotted St. Johnswort
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"URRE2",,"Urochloa reptans (L.) Stapf",sprawling signalgrass
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRC",,"Amaranthus crassipes Schltdl. var. crassipes ",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"RHDI3",,"Rhynchospora divergens Chapm. ex M.A. Curtis",spreading beaksedge
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"ERDI7",,"Eryngium diffusum Torr.",spreading eryngo
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"CHEF",,"Chaetopappa effusa (A. Gray) Shinners",spreading leastdaisy
"SEDI3",,"Selinocarpus diffusus A. Gray",spreading moonpod
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"CHDI2",,"Chloris divaricata R. Br.",spreading windmill grass
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"TRUN6",,"Tristagma uniflorum (Lindl.) Traub",springstar
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"HYHYM",,"Hypericum hypericoides (L.) Crantz ssp. multicaule (Michx. ex Willd.) N. Robson",St. Andrew's cross
"STSE",,"Stenotaphrum secundatum (Walter) Kuntze",St. Augustine grass
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"MABI6",,"Matelea biflora (Raf.) Woodson",star milkvine
"ORUM",,"Ornithogalum umbellatum L.",star of Bethlehem
"COPU2",,"Coreopsis pubescens Elliott",star tickseed
"COPUP",,"Coreopsis pubescens Elliott var. pubescens ",star tickseed
"MUNE",,"Muscari neglectum Guss. ex Ten.",starch grape hyacinth
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"CAALA2",,"Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig",stellate sedge
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"AEVI",,"Aeschynomene viscidula Michx.",sticky jointvetch
"SCRE3",,"Scutellaria resinosa Torr.",sticky skullcap
"GAAP2",,"Galium aparine L.",stickywilly
"OXRI",,"Oxypolis rigidior (L.) Raf.",stiff cowbane
"COFO",,"Cornus foemina Mill.",stiff dogwood
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"OLRIR",,"Oligoneuron rigidum (L.) Small var. rigidum ",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"HEPA19",,"Helianthus pauciflorus Nutt.",stiff sunflower
"HEPAP2",,"Helianthus pauciflorus Nutt. ssp. pauciflorus ",stiff sunflower
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"CRRI3",,"Croptilon rigidifolium (E.B. Sm.) E.B. Sm.",stiffleaf scratchdaisy
"LIRI",,"Linum rigidum Pursh",stiffstem flax
"LIRIR",,"Linum rigidum Pursh var. rigidum ",stiffstem flax
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ASPR5",,"Astragalus praelongus Sheldon",stinking milkvetch
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"MAFL2",,"Mayaca fluviatilis Aubl.",stream bogmoss
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"HIST",,"Hibiscus striatus Cav.",striped rosemallow
"HISTL2",,"Hibiscus striatus Cav. ssp. lambertianus (Kunth) Blanch. ex Proct.",striped rosemallow
"BORO5",,"Bolboschoenus robustus (Pursh) Soják",sturdy bulrush
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYH",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. hypogaeum ",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"PHAUB2",,"Phragmites australis (Cav.) Trin. ex Steud. ssp. berlandieri (E. Fourn.) Saltonst. & Hauber",subtropical common reed
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"VIAE",,"Vitis aestivalis Michx.",summer grape
"LEAE",,"Leucojum aestivum L.",summer snowflake
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"LUPE3",,"Lupinus perennis L.",sundial lupine
"LUPEG",,"Lupinus perennis L. ssp. gracilis (Nutt.) D. Dunn",sundial lupine
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"QUMI",,"Quercus michauxii Nutt.",swamp chestnut oak
"RUVE3",,"Rumex verticillatus L.",swamp dock
"EURA14",,"Eubotrys racemosus (L.) Nutt.",swamp doghobble
"MISE3",,"Mitreola sessilifolia (J.F. Gmel.) G. Don",swamp hornpod
"CLCR",,"Clematis crispa L.",swamp leather flower
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"ARER",,"Aristolochia erecta L.",swanflower
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"LOFR",,"Lonicera fragrantissima Lindl. & Paxton",sweet breath of spring
"STDU2",,"Stenandrium dulce (Cav.) Nees",sweet shaggytuft
"STDUD",,"Stenandrium dulce (Cav.) Nees var. dulce ",sweet shaggytuft
"BRER",,"Brachiaria eruciformis (Sm.) Griseb.",sweet signalgrass
"ANOD",,"Anthoxanthum odoratum L.",sweet vernalgrass
"ANODO2",,"Anthoxanthum odoratum L. ssp. odoratum ",sweet vernalgrass
"MAVI2",,"Magnolia virginiana L.",sweetbay
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"IPBA2",,"Ipomoea batatas (L.) Lam.",sweetpotato
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"ARTE4",,"Arundinaria tecta (Walter) Muhl.",switchcane
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"STPLS2",,"Styrax platanifolius Engelm. ssp. stellatus (Cory) P.W. Fritsch",sycamoreleaf snowbell
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTER",,"Eriogonum tenellum Torr. var. ramosissimum Benth.",tall buckwheat
"CUEX",,"Cuscuta exaltata Engelm.",tall dodder
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"PRAL3",,"Prenanthes altissima L.",tall rattlesnakeroot
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"XYPL",,"Xyris platylepis Chapm.",tall yelloweyed grass
"PAVI6",,"Paspalum virgatum L.",talquezal
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"TRVI5",,"Trillium viridescens Nutt.",tapertip wakerobin
"LOTA",,"Lonicera tatarica L.",Tatarian honeysuckle
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"CATE19",,"Callitriche terrestris Raf.",terrestrial water-starwort
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"CAERT",,"Castela erecta Turp. ssp. texana (Torr. & A. Gray) Cronquist",Texan goatbush
"AMTRT",,"Ambrosia trifida L. var. texana Scheele",Texan great ragweed
"PHVIT",,"Physalis virginiana Mill. var. texana (Rydb.) Waterf.",Texan groundcherry
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PRMI2",,"Prunus minutiflora Engelm.",Texas almond
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"SYEU",,"Symphyotrichum eulae (Shinners) G.L. Nesom",Texas aster
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"GATE3",,"Galium texense A. Gray",Texas bedstraw
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"SETE6",,"Setaria texana W.H.P. Emery",Texas bristlegrass
"BRTE2",,"Bromus texensis (Shear) Hitchc.",Texas brome
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"RUTE4",,"Rudbeckia texana (Perdue) P. Cox & Urbatsch",Texas coneflower
"DIPA6",,"Digitaria patens (Swallen) Henr.",Texas cottontop
"DITE",,"Digitaria texana Hitchc.",Texas crabgrass
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"XYPA3",,"Xylothamia palmeri (A. Gray) G.L. Nesom",Texas desert goldenrod
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"EBEB",,"Ebenopsis ebano (Berl.) Barneby & Grimes",Texas ebony
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"FEVE",,"Festuca versuta Beal",Texas fescue
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"EUGY",,"Euthamia gymnospermoides Greene",Texas goldentop
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"CRTE2",,"Crataegus texana Buckley",Texas hawthorn
"ZAHI2",,"Zanthoxylum hirsutum Buckley",Texas Hercules' club
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"COPO2",,"Cordia podocephala Torr.",Texas manjack
"IVTE",,"Iva texensis R.C. Jacks.",Texas marsh elder
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"PHTE3",,"Philadelphus texensis Hu",Texas mock orange
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATEA",,"Palafoxia texana DC. var. ambigua (Shinners) B.L. Turner & Morris",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"PATE10",,"Parkinsonia texana (A. Gray) S. Watson",Texas paloverde
