Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"SPIN4",,"Sporobolus indicus (L.) R. Br.",smut grass
"SPINI2",,"Sporobolus indicus (L.) R. Br. var. indicus ",smut grass
"CODI",,"Cocculus diversifolius DC.",snailseed
"POOP",,"Pogonia ophioglossoides (L.) Ker Gawl.",snakemouth orchid
"HEAM",,"Helenium amarum (Raf.) H. Rock",sneezeweed
"HEAMA",,"Helenium amarum (Raf.) H. Rock var. amarum ",sneezeweed
"HEAMB2",,"Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.",sneezeweed
"EUMA8",,"Euphorbia marginata Pursh",snow on the mountain
"EUBI2",,"Euphorbia bicolor Engelm. & A. Gray",snow on the prairie
"ABFR2",,"Abronia fragrans Nutt. ex Hook.",snowball sand verbena
"PLNI",,"Platanthera nivea (Nutt.) Luer",snowy orchid
"YUGL",,"Yucca glauca Nutt.",soapweed yucca
"YUGLG2",,"Yucca glauca Nutt. var. glauca ",soapweed yucca
"CHPI8",,"Chrysopsis pilosa Nutt.",soft goldenaster
"BEPU2",,"Berlandiera pumila (Michx.) Nutt.",soft greeneyes
"BEPUP3",,"Berlandiera pumila (Michx.) Nutt. var. pumila ",soft greeneyes
"BEPUS",,"Berlandiera pumila (Michx.) Nutt. var. scabrella G.L. Nesom & B.L. Turner",soft greeneyes
"ONBE",,"Onosmodium bejariense DC. ex A. DC.",soft-hair marbleseed
"ONBEB",,"Onosmodium bejariense DC. ex A. DC. var. bejariense ",soft-hair marbleseed
"MIMA",,"Mimosa malacophylla A. Gray",softleaf mimosa
"DIMA5",,"Dichanthelium malacophyllum (Nash) Gould",softleaf rosette grass
"SCTA2",,"Schoenoplectus tabernaemontani (C.C. Gmel.) Palla",softstem bulrush
"PISO",,"Pinus ×sondereggeri H.H. Chapm. ex Sudw. [palustris × taeda]",Sonderegger pine
"PECY",,"Pectis cylindrica (Fernald) Rydb.",Sonoran chinchweed
"SOBI2",,"Sorghum bicolor (L.) Moench",sorghum
"CITR2",,"Cissus trifoliata (L.) L.",sorrelvine
"SABRC3",,"Saccharum brevibarbe (Michx.) Pers. var. contortum (Elliott) R. Webster",sortbeard plumegrass
"CIAU8",,"Citrus ×aurantium L. (pro sp.) [maxima × reticulata]",sour orange
"DIIN2",,"Digitaria insularis (L.) Mez ex Ekman",sourgrass
"GLPU3",,"Glandularia pulchella (Sweet) Troncoso",South American mock vervain
"GAAEA2",,"Gaillardia aestivalis (Walter) H. Rock var. austrotexana B.L. Turner",South Texas blanketflower
"DAAU3",,"Dalea austrotexana B.L. Turner",South Texas prairie clover
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"OPVU",,"Ophioglossum vulgatum L.",southern adderstongue
"AMAU",,"Amaranthus australis (A. Gray) Sauer",southern amaranth
"SYDI2",,"Symphyotrichum divaricatum (Nutt.) G.L. Nesom",southern annual saltmarsh aster
"VIDE",,"Viburnum dentatum L.",southern arrowwood
"VIDED4",,"Viburnum dentatum L. var. dentatum ",southern arrowwood
"MOCA7",,"Morella caroliniensis (Mill.) Small",southern bayberry
"RHMI7",,"Rhynchospora microcarpa Baldw. ex A. Gray",southern beaksedge
"HOMI4",,"Houstonia micrantha (Shinners) Terrell",southern bluet
"BUCA3",,"Burmannia capitata (J.F. Gmel.) Mart.",southern bluethread
"LYAP4",,"Lycopodiella appressa (Chapm.) Cranfill",southern bog clubmoss
"CABI8",,"Catalpa bignonioides Walter",southern catalpa
"TYDO",,"Typha domingensis Pers.",southern cattail
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"LEHE",,"Leersia hexandra Sw.",southern cutgrass
"STHU2",,"Stylisma humistrata (Walter) Chapm.",southern dawnflower
"RUTR",,"Rubus trivialis Michx.",southern dewberry
"ISPL",,"Isocoma pluriflora (Torr. & A. Gray) Greene",southern goldenbush
"POAM3",,"Polygonella americana (Fisch. & C.A. Mey.) Small",southern jointweed
"CALO9",,"Carex lonchocarpa Willd.",southern long sedge
"MAGR4",,"Magnolia grandiflora L.",southern magnolia
"ROTE2",,"Rorippa teres (Michx.) R. Stuckey",southern marsh yellowcress
"LEAU3",,"Lepidium austrinum Small",southern pepperwort
"EUHE10",,"Eurybia hemispherica (Alexander) G.L. Nesom",southern prairie aster
"QUFA",,"Quercus falcata Michx.",southern red oak
"WAMA",,"Wahlenbergia marginata (Thunb.) A. DC.",southern rockbell
"CEEC",,"Cenchrus echinatus L.",southern sandbur
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"LIAU3",,"Listera australis Lindl.",southern twayblade
"FUSC",,"Fuirena scirpoidea Michx.",southern umbrella-sedge
"LUFL2",,"Luziola fluitans (Michx.) Terrell & H. Rob.",southern watergrass
"NAGU",,"Najas guadalupensis (Spreng.) Magnus",southern waternymph
"NAGUG",,"Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis ",southern waternymph
"CAGL5",,"Carex glaucescens Elliott",southern waxy sedge
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"GAVI",,"Galium virgatum Nutt.",southwestern bedstraw
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"ACEM4",,"Achnatherum eminens (Cav.) Barkworth",southwestern needlegrass
"ASSO5",,"Astragalus soxmaniorum Lundell",Soxman's milkvetch
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"TIUS",,"Tillandsia usneoides (L.) L.",Spanish moss
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BOBI",,"Botrychium biternatum (Sav.) Underw.",sparselobe grapefern
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"SISA3",,"Sisyrinchium sagittiferum E.P. Bicknell",spearbract blue-eyed grass
"MESP3",,"Mentha spicata L.",spearmint
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"MAMA7",,"Manfreda maculosa (Hook.) Rose",spice lily
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"CLGY",,"Cleome gynandra L.",spiderwisp
"ORMU3",,"Orobanche multicaulis Brandegee",spiked broomrape
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"HESP3",,"Hexalectris spicata (Walter) Barnhart",spiked crested coralroot
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"MASU15",,"Manihot subspicata D.J. Rogers & Appan",spiked manihot
"LUHI",,"Ludwigia hirtella Raf.",spindleroot
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"NAMA",,"Najas marina L.",spiny naiad
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"ESVIR",,"Escobaria vivipara (Nutt.) Buxbaum var. radiosa (Engelm.) D.R. Hunt",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"MOFR2",,"Monarda fruticulosa Epling",spotted beebalm
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"MOPUO",,"Monarda punctata L. ssp. punctata var. occidentalis (Epling) Palmer & Steyerm.",spotted beebalm
"MOPUP2",,"Monarda punctata L. ssp. punctata var. punctata ",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"MEAR",,"Medicago arabica (L.) Huds.",spotted medick
"POPU6",,"Potamogeton pulcher Tuck.",spotted pondweed
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"HYPU",,"Hypericum punctatum Lam.",spotted St. Johnswort
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"URRE2",,"Urochloa reptans (L.) Stapf",sprawling signalgrass
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRC",,"Amaranthus crassipes Schltdl. var. crassipes ",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"LEGRG",,"Lesquerella gracilis (Hook.) S. Watson ssp. gracilis ",spreading bladderpod
"ERDI7",,"Eryngium diffusum Torr.",spreading eryngo
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"CHEF",,"Chaetopappa effusa (A. Gray) Shinners",spreading leastdaisy
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"GLRA",,"Glinus radiatus (Ruiz & Pav.) Rohrb.",spreading sweetjuice
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"STSE",,"Stenotaphrum secundatum (Walter) Kuntze",St. Augustine grass
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"LYCE2",,"Lycopodiella cernua (L.) Pic. Serm.",staghorn clubmoss
"LYCEC",,"Lycopodiella cernua (L.) Pic. Serm. var. cernua ",staghorn clubmoss
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"NELO2",,"Nesaea longipes A. Gray",stalkflower
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"IRHE",,"Iresine heterophylla Standl.",Standley's bloodleaf
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"MOST5",,"Monarda stanfieldii Small",Stanfield's beebalm
"MABI6",,"Matelea biflora (Raf.) Woodson",star milkvine
"MUNE",,"Muscari neglectum Guss. ex Ten.",starch grape hyacinth
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"CAALA2",,"Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig",stellate sedge
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TEAC",,"Tetraneuris acaulis (Pursh) Greene",stemless four-nerve daisy
"TEACA2",,"Tetraneuris acaulis (Pursh) Greene var. acaulis ",stemless four-nerve daisy
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"JUMIS",,"Juglans microcarpa Berl. var. stewartii (I.M. Johnst.) W. Manning",Stewart's little walnut
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"AEVI",,"Aeschynomene viscidula Michx.",sticky jointvetch
"SCRE3",,"Scutellaria resinosa Torr.",sticky skullcap
"GUTEG",,"Gutierrezia texana (DC.) Torr. & A. Gray var. glutinosa (S. Schauer) M.A. Lane",sticky snakeweed
"CUGL4",,"Cuphea glutinosa Cham. & Schltdl.",sticky waxweed
"GAAP2",,"Galium aparine L.",stickywilly
"OXRI",,"Oxypolis rigidior (L.) Raf.",stiff cowbane
"COFO",,"Cornus foemina Mill.",stiff dogwood
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"HYRI2",,"Hypoxis rigida Chapm.",stiff star-grass
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"SILO",,"Sida longipes A. Gray",stockflower fanpetals
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"MAFL2",,"Mayaca fluviatilis Aubl.",stream bogmoss
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"POST7",,"Polygonum striatulum B.L. Rob.",striped knotweed
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYH",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. hypogaeum ",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"LILU",,"Linum lundellii C.M. Rogers",Sullivan City flax
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"VIAE",,"Vitis aestivalis Michx.",summer grape
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"ERSW",,"Eragrostis swallenii Hitchc.",Swallen's lovegrass
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"PEPA37",,"Persea palustris (Raf.) Sarg.",swamp bay
"QUMI",,"Quercus michauxii Nutt.",swamp chestnut oak
"EURA14",,"Eubotrys racemosus (L.) Nutt.",swamp doghobble
"MISE3",,"Mitreola sessilifolia (J.F. Gmel.) G. Don",swamp hornpod
"CLCR",,"Clematis crispa L.",swamp leather flower
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"POAP7",,"Polygala appendiculata Vell.",swamp milkwort
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"NYBI",,"Nyssa biflora Walter",swamp tupelo
"ARER",,"Aristolochia erecta L.",swanflower
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"LOMA",,"Lobularia maritima (L.) Desv.",sweet alyssum
"LOFR",,"Lonicera fragrantissima Lindl. & Paxton",sweet breath of spring
"RUSU",,"Rudbeckia subtomentosa Pursh",sweet coneflower
"VIMO2",,"Vitis monticola Buckley",sweet mountain grape
"STDU2",,"Stenandrium dulce (Cav.) Nees",sweet shaggytuft
"STDUD",,"Stenandrium dulce (Cav.) Nees var. dulce ",sweet shaggytuft
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"MAVI2",,"Magnolia virginiana L.",sweetbay
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"ARTE4",,"Arundinaria tecta (Walter) Muhl.",switchcane
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"UTIN",,"Utricularia inflata Walter",swollen bladderwort
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"STPLP2",,"Styrax platanifolius Engelm. ssp. platanifolius ",sycamoreleaf snowbell
"CACA26",,"Caesalpinia caudata (A. Gray) Fisher",tailed nicker
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTEP",,"Eriogonum tenellum Torr. var. platyphyllum (Torr. ex Benth.) Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"CUEX",,"Cuscuta exaltata Engelm.",tall dodder
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"ARMEP",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. pilosissima (Benth.) Shinners",tall silverbush
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"XYPL",,"Xyris platylepis Chapm.",tall yelloweyed grass
"PAVI6",,"Paspalum virgatum L.",talquezal
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"CAERT",,"Castela erecta Turp. ssp. texana (Torr. & A. Gray) Cronquist",Texan goatbush
"PHVIT",,"Physalis virginiana Mill. var. texana (Rydb.) Waterf.",Texan groundcherry
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PHNIT",,"Phlox nivalis Lodd. ex Sweet ssp. texensis Lundell",Texan phlox
"PRMI2",,"Prunus minutiflora Engelm.",Texas almond
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"COAX",,"Coursetia axillaris J.M. Coult. & Rose",Texas babybonnets
"MASW",,"Mahonia swaseyi (Buckley ex Young) Fedde",Texas barberry
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"GATE3",,"Galium texense A. Gray",Texas bedstraw
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"SETE7",,"Seymeria texana (A. Gray) Pennell",Texas blacksenna
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"SETE6",,"Setaria texana W.H.P. Emery",Texas bristlegrass
"BRTE2",,"Bromus texensis (Shear) Hitchc.",Texas brome
"AMAM3",,"Amphiachyris amoena (Shinners) Solbrig",Texas broomweed
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"CHTE10",,"Chrysopsis texana G.L. Nesom",Texas chrysopsis
"RUTE4",,"Rudbeckia texana (Perdue) P. Cox & Urbatsch",Texas coneflower
"VAFL",,"Valerianella florifera Shinners",Texas cornsalad
"HEWA",,"Hexalectris warnockii Ames & Correll",Texas crested coralroot
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"XYPA3",,"Xylothamia palmeri (A. Gray) G.L. Nesom",Texas desert goldenrod
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"EBEB",,"Ebenopsis ebano (Berl.) Barneby & Grimes",Texas ebony
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"FEVE",,"Festuca versuta Beal",Texas fescue
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"MITE13",,"Mirabilis texensis (J.M. Coult.) B.L. Turner",Texas four o'clock
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"ZAHI2",,"Zanthoxylum hirsutum Buckley",Texas Hercules' club
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"SPBR",,"Spiranthes brevilabris Lindl.",Texas lady's tresses
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ANVE2",,"Anredera vesicaria (Lam.) C.F. Gaertn.",Texas madeiravine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"COPO2",,"Cordia podocephala Torr.",Texas manjack
"IVTE",,"Iva texensis R.C. Jacks.",Texas marsh elder
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"ASTE",,"Asclepias texana A. Heller",Texas milkweed
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATEA",,"Palafoxia texana DC. var. ambigua (Shinners) B.L. Turner & Morris",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"PATE10",,"Parkinsonia texana (A. Gray) S. Watson",Texas paloverde
"PATEM",,"Parkinsonia texana (A. Gray) S. Watson var. macra (I.M. Johnst.) Isely",Texas paloverde
"PATET2",,"Parkinsonia texana (A. Gray) S. Watson var. texana ",Texas paloverde
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"PELA18",,"Pediomelum latestipulatum (Shinners) Mahler",Texas Plains Indian breadroot
"PELAA",,"Pediomelum latestipulatum (Shinners) Mahler var. appressum (D.J. Ockendon) Gandhi & L.E. Brown",Texas Plains Indian breadroot
"PELAL2",,"Pediomelum latestipulatum (Shinners) Mahler var. latestipulatum ",Texas Plains Indian breadroot
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"THSE4",,"Thymophylla setifolia Lag.",Texas pricklyleaf
"THSEG",,"Thymophylla setifolia Lag. var. greggii (A. Gray) Strother",Texas pricklyleaf
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"ARAU2",,"Argemone aurantiaca G.B. Ownbey",Texas pricklypoppy
"PSAU3",,"Pseudognaphalium austrotexanum G.L. Nesom",Texas rabbit-tobacco
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
